system:index,altitude,carbon_density,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_vec,distance_villages,landform,latitude,latitude_209564535,longitude,longitude_209564535,mined,offset,price_after,price_before,price_dif,scale,slope,type,type_prev,year,.geo
5143,252,2.271135,4249,0,37350,4249,9034,6141,4493,41,-12.929002726690214,,-70.01783734776993,,1,-159.5,1571.5,1224.5,347.0,97.1,1.0423019,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01804809201681,-12.929192968223797]}"
5144,264,22.91874,6163,0,30839,6163,6163,10080,7420,41,-12.958647131066158,,-70.0807194176583,,1,-159.5,1571.5,1224.5,347.0,99.9,0.92740995,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0803929109949,-12.958507427487252]}"
5145,276,95.98959,8550,0,8550,31884,8832,2340,13950,24,-12.702627275092095,,-70.48945287193268,,1,75.0,1571.5,1224.5,347.0,-6.4,1.4258461,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48954499717422,-12.702644179867857]}"
5146,255,52.81604,3849,0,38025,3849,9265,6166,3929,34,-12.926307780837856,,-70.0115491407811,,1,-68.5,1571.5,1224.5,347.0,43.2,0.47579193,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01195360622775,-12.92650421903489]}"
5147,258,26.189829,787,0,32398,787,11920,3828,1046,41,-12.902053268166629,,-70.06275311197591,,1,-170.0,1571.5,1224.5,347.0,113.5,1.0422782,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06300666196823,-12.901889661524484]}"
5148,257,5.451551,4046,0,38033,4046,9068,6339,4112,34,-12.928104411406094,,-70.0115491407811,,1,-104.0,1571.5,1224.5,347.0,65.6,0.6643882,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0114071136607,-12.92813380497809]}"
5149,255,18.586004,5826,0,34552,5826,7201,7609,5636,34,-12.946070717088485,,-70.04478680629352,,1,-146.0,1571.5,1224.5,347.0,93.4,1.0585384,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04438783622639,-12.945905916564696]}"
5150,276,73.4658,8670,0,8670,32023,8703,2273,13959,24,-12.701728959807976,,-70.4903511872168,,1,45.5,1571.5,1224.5,347.0,0.1,2.3547938,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49009271313952,-12.701827491900588]}"
5151,302,64.812126,19856,0,19856,30972,7946,4399,18324,41,-12.808628478618198,,-70.57569113920816,,1,248.5,1571.5,1224.5,347.0,-20.4,0.4755686,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57582987236042,-12.808182368439907]}"
5152,258,29.028454,689,0,32402,689,12018,3758,984,24,-12.901154952882509,,-70.06275311197591,,1,-182.5,1571.5,1224.5,347.0,121.8,1.5003726,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.062726735331,-12.901077075307471]}"
5153,256,0.49585375,5011,0,35328,5011,8469,6400,4798,24,-12.93529093367905,,-70.03670196873644,,1,-195.0,1571.5,1224.5,347.0,117.6,1.4700322,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03687862159943,-12.93562867354168]}"
5154,263,1.568353,6375,0,31729,6375,5826,9796,7233,34,-12.959545446350278,,-70.07263458010122,,1,-205.0,1571.5,1224.5,347.0,134.2,1.9027662,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07292948567317,-12.9593519941394]}"
5155,247,2.8329246,573,0,40183,573,12066,5637,907,34,-12.89846000703015,,-69.99178620453047,,1,-103.0,1571.5,1224.5,347.0,80.2,0.92740995,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99193264186646,-12.898371416961194]}"
5156,250,34.339096,1771,1782,40472,1771,14805,5111,2304,34,-12.873307179074803,,-69.99088788924635,,1,0.5,1571.5,1224.5,347.0,50.9,4.2733808,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9912825649877,-12.873690398226568]}"
5157,234,29.735518,9465,9557,48863,9465,22407,7356,4874,41,-12.811323424470558,,-69.92351424293739,,1,-7.0,1571.5,1224.5,347.0,40.2,4.833942,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.92359619206732,-12.811549527125091]}"
5158,254,23.46755,5925,0,34183,5925,6946,7850,5762,41,-12.947867347656725,,-70.04838006743,,1,-135.5,1571.5,1224.5,347.0,87.3,0.66441554,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04854502338722,-12.948059162430104]}"
5159,266,67.067276,6975,0,29383,6975,5567,12394,9905,34,-12.975715121464429,,-70.09778740805658,,1,-56.5,1571.5,1224.5,347.0,38.2,2.5048764,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0978929267877,-12.976064667064254]}"
5160,249,5.8435616,5680,5635,39529,5680,19393,3962,6435,34,-12.832882991289425,,-70.00615924907638,,1,-49.0,1571.5,1224.5,347.0,46.2,1.914275,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00660147700133,-12.832673777162476]}"
5161,261,31.711437,10892,0,31841,10892,2087,15312,12793,42,-13.008952786976852,,-70.08431267879477,,1,-123.0,1571.5,1224.5,347.0,84.1,7.9336596,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08448340803922,-13.00894067174183]}"
5162,258,13.267775,5118,0,35147,5118,8268,6594,4898,24,-12.93708756424729,,-70.03849859930469,,1,-133.0,1571.5,1224.5,347.0,82.2,2.3393476,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03826800566816,-12.937250603285067]}"
5163,254,74.19771,2212,2179,36867,2212,16764,1082,4827,24,-12.858934134528893,,-70.025922185327,,1,-16.5,1571.5,1224.5,347.0,67.2,2.7532752,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02578004887341,-12.85863918122821]}"
5164,253,60.503635,4537,0,38059,4537,8577,6779,4575,34,-12.932595987826693,,-70.0115491407811,,1,-59.5,1571.5,1224.5,347.0,37.5,1.32861,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01142568476295,-12.932744892261798]}"
5165,229,17.011026,24498,24415,42130,24498,38681,15620,4350,21,-12.65591488031788,,-70.00346430322402,,1,-27.0,1571.5,1224.5,347.0,17.1,2.6543024,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00369357392906,-12.655830574489194]}"
5166,257,1.7651156,405,0,32315,405,12318,3621,933,24,-12.89846000703015,,-70.06365142726003,,1,-147.5,1571.5,1224.5,347.0,104.5,1.3909631,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06382008804545,-12.89808897745158]}"
5167,259,20.978931,835,0,34704,835,12990,1815,1505,24,-12.893070115325434,,-70.04209186044116,,1,-114.0,1571.5,1224.5,347.0,70.2,2.377332,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04250806615285,-12.892749910931618]}"
5168,263,28.423738,8072,0,27482,8072,6351,11412,12311,42,-12.988291535442103,,-70.11934697487544,,1,-30.5,1571.5,1224.5,347.0,36.9,7.370698,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11952234073247,-12.988720533428232]}"
5169,255,4.435622,5801,0,34454,5801,7184,7619,5617,34,-12.946070717088485,,-70.04568512157763,,1,-138.5,1571.5,1224.5,347.0,88.7,1.9143285,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0454962621032,-12.946443957555019]}"
5170,284,60.498043,7520,0,26743,7520,7184,10577,12188,21,-12.982901643737385,,-70.12473686658015,,1,16.0,1571.5,1224.5,347.0,12.2,0.92740995,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12502955648988,-12.983272064924874]}"
5171,247,40.45047,492,0,40195,492,12360,5520,749,41,-12.895765061177793,,-69.99178620453047,,1,-24.0,1571.5,1224.5,347.0,31.4,0.4757338,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99192195681135,-12.895658989523888]}"
5172,285,13.749945,769,4141,769,32870,8900,689,4414,41,-12.649626673329044,,-70.41938427977136,,1,-98.5,1571.5,1224.5,347.0,61.8,4.272649,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.41963995285849,-12.649869768960869]}"
5173,256,4.7025185,1420,1588,1420,35516,8883,1979,1991,31,-12.620880584237218,,-70.4121977574984,,1,-105.5,1571.5,1224.5,347.0,75.0,0.47521707,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.41174908401892,-12.621163018154792]}"
5174,255,24.715895,5921,0,34563,5921,7104,7707,5733,41,-12.946969032372605,,-70.04478680629352,,1,-108.0,1571.5,1224.5,347.0,69.8,1.0585403,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04466889650124,-12.946989757675977]}"
5175,255,82.877106,1693,1693,33578,1693,15455,1578,2856,24,-12.869713917938327,,-70.05466827441883,,1,-90.0,1571.5,1224.5,347.0,61.5,0.0,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05429925848084,-12.869375837040199]}"
5176,259,9.228585,5872,0,34367,5872,7071,7727,5695,34,-12.946969032372605,,-70.04658343686175,,1,-131.0,1571.5,1224.5,347.0,84.0,2.6558714,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04632815025246,-12.94698310350212]}"
5177,257,5.829406,5816,0,32949,5816,6597,8409,6023,34,-12.950562293509083,,-70.06005816612355,,1,-146.0,1571.5,1224.5,347.0,92.3,1.5006413,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05989359138358,-12.950454432363854]}"
5178,250,7.7620873,768,0,40174,768,11772,5767,1122,34,-12.901154952882509,,-69.99178620453047,,1,-130.5,1571.5,1224.5,347.0,80.6,0.92740995,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99194226050173,-12.9008126011674]}"
5179,311,36.21359,17761,0,17761,29891,4880,3579,14549,24,-12.841866144130622,,-70.58557260733348,,1,11.0,1571.5,1224.5,347.0,5.0,1.3283637,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.58571369753895,-12.842021883149204]}"
5180,288,6.921708,13562,5136,13562,21615,13144,4668,17142,42,-12.8454594052671,,-70.49574107892151,,1,-42.0,1571.5,1224.5,347.0,36.4,5.1750255,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49563211211836,-12.845262312228849]}"
5181,246,79.18602,12748,0,51482,12748,501,18087,15353,31,-13.027817407943362,,-69.90285299140264,,1,-62.0,1571.5,1224.5,347.0,39.5,2.820613,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.90253516343292,-13.027539701834428]}"
5182,257,104.16678,1502,1502,33650,1502,15260,1476,2665,24,-12.871510548506565,,-70.05376995913471,,1,-50.0,1571.5,1224.5,347.0,31.1,1.4699929,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05375540741683,-12.871547964299088]}"
5183,236,70.9848,15264,15364,54998,15264,27907,3133,9437,21,-12.74664472401395,,-69.87680184816317,,1,-67.0,1571.5,1224.5,347.0,51.7,0.9508396,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.87721267668378,-12.746877692172147]}"
5184,270,65.1181,7004,0,29479,7004,5498,12477,9859,21,-12.975715121464429,,-70.09688909277246,,1,-77.5,1571.5,1224.5,347.0,52.3,2.9994988,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09706321777254,-12.976068167248336]}"
5185,240,6.9640293,27329,27442,51792,27329,39663,15249,2398,21,-12.63974520520373,,-69.91363277481207,,1,-97.0,1571.5,1224.5,347.0,62.5,2.549221,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9135838388567,-12.639879529757968]}"
5186,274,11.923495,5546,934,5512,34267,5655,2381,8733,21,-12.65771151088612,,-70.46340172869321,,1,-1.5,1571.5,1224.5,347.0,2.4,6.067513,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.46359691390974,-12.657496911333673]}"
5187,253,67.42147,2272,2185,35943,2272,17095,139,4887,31,-12.856239188676533,,-70.0349053381682,,1,-28.0,1571.5,1224.5,347.0,31.0,1.3284029,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03461522980712,-12.855892046154194]}"
5188,252,2.8520355,3557,0,37421,3557,9706,5547,3850,34,-12.922714519701378,,-70.01693903248581,,1,-90.0,1571.5,1224.5,347.0,55.2,0.0,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01664021938959,-12.922959835063834]}"
5189,291,7.3858037,5053,2584,5053,32479,7464,3446,8578,24,-12.670287924863793,,-70.45262194528378,,1,-72.5,1571.5,1224.5,347.0,61.9,2.0834694,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.45289640802625,-12.670031140636016]}"
5190,283,5.890968,1891,3584,1891,32602,8445,1463,5512,31,-12.65591488031788,,-70.42746911732843,,1,-16.0,1571.5,1224.5,347.0,29.4,4.1931825,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.42713145767719,-12.656067615559623]}"
5191,277,71.045364,9093,0,9093,31362,9764,1556,15462,24,-12.715203689069769,,-70.49663939420564,,1,56.5,1571.5,1224.5,347.0,16.8,1.991588,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49624906326159,-12.715353020085617]}"
5192,301,30.88222,13452,4807,13452,23320,13649,3456,19191,24,-12.825696469016469,,-70.49843602477388,,1,13.5,1571.5,1224.5,347.0,27.4,0.46373534,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49855826896086,-12.825990378150454]}"
5193,261,31.711437,10892,0,31841,10892,2087,15312,12793,42,-13.008952786976852,,-70.08431267879477,,1,-125.5,1571.5,1224.5,347.0,86.9,7.9336596,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08476119428279,-13.00921074821428]}"
5194,256,99.290184,11442,0,42917,11442,529,15405,12030,24,-13.003562895272134,,-69.97741315998455,,1,-73.0,1571.5,1224.5,347.0,47.8,1.6852345,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9776866465903,-13.003126293514539]}"
5195,305,41.05304,19317,0,19317,29771,8300,3205,17860,24,-12.814916685607034,,-70.56670798636696,,1,-18.5,1571.5,1224.5,347.0,50.1,1.9573152,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.56703083663878,-12.815285910539382]}"
5196,261,5.844483,6822,0,33740,6822,5814,9014,6793,24,-12.95774881578204,,-70.05376995913471,,1,-188.5,1571.5,1224.5,347.0,115.1,2.1164348,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05384152968477,-12.958073718630539]}"
5197,261,17.546295,12560,0,33724,12560,196,16021,13671,21,-13.019732570386287,,-70.06993963424887,,1,3.5,1571.5,1224.5,347.0,18.9,4.227955,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06959193334049,-13.019580766898958]}"
5198,282,35.772766,11330,0,11330,31779,10331,590,17540,24,-12.7304750488998,,-70.51730064574039,,1,95.0,1571.5,1224.5,347.0,-16.8,0.95077914,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.51733350751434,-12.730420417039307]}"
5199,234,40.25929,27248,27361,51700,27248,39638,15200,2524,21,-12.64064352048785,,-69.91453109009619,,1,-72.5,1571.5,1224.5,347.0,48.0,1.6844616,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9149687949215,-12.640959809976557]}"
5200,265,17.784271,1639,1382,1639,35734,8774,2068,2070,21,-12.61908395366898,,-70.41309607278252,,1,-69.5,1571.5,1224.5,347.0,48.2,1.9002025,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.41284475450976,-12.619529936119706]}"
5201,255,2.6875222,5762,0,33780,5762,7005,7817,5623,41,-12.946969032372605,,-70.05197332856648,,1,-147.5,1571.5,1224.5,347.0,94.4,1.0423173,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05213439318975,-12.946688494169914]}"
5202,271,40.79953,8936,0,8936,32542,8120,2432,13656,21,-12.696339068103258,,-70.49124950250092,,1,-69.5,1571.5,1224.5,347.0,56.4,3.3558977,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49144222739834,-12.696395827729612]}"
5203,241,12.002006,11084,11175,51393,11084,25406,4923,5778,21,-12.788865542367569,,-69.90375130668676,,1,124.0,1571.5,1224.5,347.0,-10.7,0.66419977,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9038912596295,-12.789103753394022]}"
5204,269,25.792929,6579,0,29729,6579,5688,11866,9155,34,-12.970325229759712,,-70.09329583163597,,1,-125.0,1571.5,1224.5,347.0,81.2,1.9143398,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09371830164582,-12.970115030068058]}"
5205,255,54.820038,5466,0,35841,5466,8207,6728,5286,34,-12.93798587953141,,-70.03221039231585,,1,-126.5,1571.5,1224.5,347.0,75.9,0.4758142,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03218540655384,-12.937545982926151]}"
5206,297,10.960047,18422,0,18422,28847,9098,2340,18059,34,-12.815815000891154,,-70.55682651824165,,1,-40.5,1571.5,1224.5,347.0,63.9,0.4755822,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.5568078897927,-12.81561778139254]}"
5207,249,54.600506,12275,0,46572,12275,440,18786,13785,31,-13.022427516238645,,-69.9477687556086,,1,-40.0,1571.5,1224.5,347.0,34.8,1.0423833,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94816344390485,-13.0227656081715]}"
5208,256,3.3424966,5137,0,35434,5137,8375,6502,4930,34,-12.93618924896317,,-70.03580365345232,,1,-206.0,1571.5,1224.5,347.0,124.8,0.66439956,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03605014937435,-12.935903207261205]}"
5209,235,34.57937,25015,24975,46186,25015,38234,16695,841,21,-12.659508141454358,,-69.96663337657512,,1,-28.5,1571.5,1224.5,347.0,19.4,4.3972054,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96669094975067,-12.659222515306617]}"
5210,302,35.816757,20272,0,20272,32016,7866,5241,18879,41,-12.802340271629362,,-70.5828776614811,,1,-68.0,1571.5,1224.5,347.0,60.8,0.47555706,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.58270260467692,-12.802446121603605]}"
5211,300,65.24736,928,0,12489,928,21386,5829,21020,21,-12.925409465553736,,-70.24511111465218,,1,-77.0,1571.5,1224.5,347.0,64.8,5.690759,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24505267790896,-12.925496697276527]}"
5212,262,37.174892,14154,405,35832,14154,0,16469,14389,21,-13.026919092659242,,-70.04838006743,,1,-5.5,1571.5,1224.5,347.0,16.0,0.46373534,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04832174109403,-13.026719855319058]}"
5213,266,26.387297,9187,0,9162,34899,5504,3743,11186,21,-12.671186240147911,,-70.49394444835328,,1,-2.0,1571.5,1224.5,347.0,2.8,4.329113,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49433509466618,-12.671428782374607]}"
5214,302,8.715451,13785,4626,13785,22771,13199,3699,18303,21,-12.833781306573545,,-70.499334340058,,1,-108.5,1571.5,1224.5,347.0,80.4,4.9432726,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49915756673782,-12.833851784347791]}"
5215,262,19.254784,7681,0,7583,36934,3040,3567,8380,21,-12.642440151056087,,-70.48496129551208,,1,-14.5,1571.5,1224.5,347.0,18.9,3.9681559,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48477507602684,-12.642192114254588]}"
5216,302,30.397797,20191,0,20191,34352,9404,3390,21430,41,-12.778085758958134,,-70.59096249903818,,1,-15.0,1571.5,1224.5,347.0,12.6,1.0579649,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59139369668728,-12.77825777224321]}"
5217,250,62.726,841,0,39885,841,12001,5414,793,34,-12.89935832231427,,-69.99448115038282,,1,-69.0,1571.5,1224.5,347.0,43.3,1.5003636,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99442429573782,-12.899175697630575]}"
5218,257,7.6957326,6602,0,33795,6602,6114,8706,6502,34,-12.955053869929682,,-70.0528716438506,,1,-183.5,1571.5,1224.5,347.0,116.3,2.720904,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0529993313967,-12.955093474278623]}"
5219,284,39.02328,12605,0,12605,33455,8809,969,16561,34,-12.720593580774485,,-70.52897874443394,,1,11.0,1571.5,1224.5,347.0,38.1,2.0835555,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.5286030728821,-12.72086362115149]}"
5220,256,88.1004,1752,1752,33592,1752,15554,1587,2954,24,-12.868815602654207,,-70.05466827441883,,1,-93.0,1571.5,1224.5,347.0,65.1,1.9577111,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05429812532533,-12.869104599027619]}"
5221,251,37.78049,12512,0,41585,12512,354,15530,12910,21,-13.01074941754509,,-69.99178620453047,,1,23.5,1571.5,1224.5,347.0,21.8,2.8206072,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99182498917493,-13.010938766582314]}"
5222,272,74.25746,9103,0,9103,32427,8367,1981,14133,24,-12.699932329239736,,-70.49394444835328,,1,-75.0,1571.5,1224.5,347.0,60.5,0.6640804,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49394721711255,-12.699636188485416]}"
5223,257,7.6741714,1673,1673,40266,1673,14722,4950,2149,21,-12.874205494358923,,-69.99268451981459,,1,-25.5,1571.5,1224.5,347.0,42.3,2.1158612,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99294349823175,-12.87422660518404]}"
5224,275,45.121742,11293,0,30737,11293,2620,15247,13974,24,-13.016139309249809,,-70.09778740805658,,1,-60.5,1571.5,1224.5,347.0,37.3,1.9928131,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09807055751176,-13.016478156048166]}"
5225,279,74.42782,9255,0,9255,30921,10392,1810,16153,24,-12.722390211342724,,-70.49843602477388,,1,-12.0,1571.5,1224.5,347.0,32.2,1.7008046,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49850035559933,-12.722391580535538]}"
5226,255,18.563942,3939,0,37435,3939,9315,5906,4187,34,-12.926307780837856,,-70.01693903248581,,1,-153.0,1571.5,1224.5,347.0,93.2,0.6643859,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01720643383021,-12.926212562314113]}"
5227,260,2.9897318,311,0,32319,311,12416,3555,907,24,-12.89756169174603,,-70.06365142726003,,1,-103.0,1571.5,1224.5,347.0,81.8,1.6850059,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06409313599394,-12.897274143342688]}"
5228,293,65.54698,11251,5591,11251,23857,15703,2333,21394,41,-12.80773016333408,,-70.48675792608033,,1,-51.0,1571.5,1224.5,347.0,42.4,3.4516551,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48712240034777,-12.808155945138274]}"
5229,255,7.195379,492,0,34207,492,12842,2069,1003,24,-12.893968430609553,,-70.04658343686175,,1,-169.5,1571.5,1224.5,347.0,105.6,0.92740995,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0469374263114,-12.894088443419193]}"
5230,254,46.38211,11476,0,44514,11476,880,16698,12465,24,-13.00985110226097,,-69.96393843072276,,1,-67.0,1571.5,1224.5,347.0,48.5,1.5009629,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9636056754916,-13.009960097182274]}"
5231,249,6.6948647,2576,2606,40854,2576,15573,5250,3145,34,-12.866120656801847,,-69.98819294339398,,1,-53.5,1571.5,1224.5,347.0,67.7,1.0422474,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.98848708748663,-12.865834776355213]}"
5232,252,51.907387,4655,0,37273,4655,8658,6475,4886,34,-12.932595987826693,,-70.01873566305406,,1,-57.0,1571.5,1224.5,347.0,34.2,1.4700304,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0186165455419,-12.93298816803849]}"
5233,245,20.34808,13222,13314,47398,13222,25914,9209,1629,24,-12.774492497821656,,-69.9423788639039,,1,-30.5,1571.5,1224.5,347.0,22.9,0.950944,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94197834798025,-12.77459405854746]}"
5234,252,21.87247,11981,0,46091,11981,984,18244,13383,31,-13.018834255102167,,-69.9513620167451,,1,-47.5,1571.5,1224.5,347.0,48.3,1.4700841,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9511919327149,-13.01895705462943]}"
5235,263,106.83486,3129,1650,3083,35995,5876,1218,5234,24,-12.628067106510175,,-70.44094384659023,,1,-1.0,1571.5,1224.5,347.0,4.5,1.42543,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.44050794336933,-12.628060866108315]}"
5236,254,8.79453,4394,0,37158,4394,8964,6164,4676,34,-12.929901041974334,,-70.01963397833818,,1,-170.0,1571.5,1224.5,347.0,104.0,0.0,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.019985970195,-12.929727891307383]}"
5237,234,33.32397,14985,15014,57781,14985,26487,2590,8942,24,-12.743051462877474,,-69.85164902020782,,1,-28.0,1571.5,1224.5,347.0,23.0,1.7009015,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.85177777949461,-12.743434444055792]}"
5238,259,49.46454,6946,0,34032,6946,5836,8964,6808,24,-12.95774881578204,,-70.05107501328236,,1,-135.5,1571.5,1224.5,347.0,82.1,2.1164348,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05107371512564,-12.957542419215882]}"
5239,256,56.130436,5557,0,35849,5557,8109,6826,5372,34,-12.938884194815529,,-70.03221039231585,,1,-83.0,1571.5,1224.5,347.0,49.8,1.7018341,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03246751882004,-12.938901081048883]}"
5240,246,37.512646,12476,0,40799,12476,393,15194,12793,31,-13.00985110226097,,-69.99897272680342,,1,20.0,1571.5,1224.5,347.0,13.8,2.820607,2,2.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99873607969897,-13.009827285126127]}"
