system:index,0_mined,0_mined_1,1_mined,1_neighbors,2_mined,2_neighbors,3_mined,3_neighbors,4_mined,4_neighbors,altitude,classification,clay,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,offset,sand,scale,slope,year,.geo
2_25,0,0,0,0,0,0,0,0,0,0,314,0.10543620108093078,38,27004.425101427245,7071.547716686568,27004.425101427245,62811.26861417365,19263.965509174686,9901.176972926944,1476.582513091886,27584.83778040201,19503.631153802973,31,-12394,-70507,0.0,38,0.0,6.065679,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.50708716134366,-12.394456012330629]}"
2_26,0,0,0,0,0,0,0,0,0,0,253,0.06451877712473185,34,6833.339943197388,16136.684404617288,28493.516071506296,16217.722489067999,33278.808267442095,8589.794542378382,1221.1072040205713,6833.339943197388,23559.722341977096,24,-12550,-69454,0.0,36,0.0,1.4697993,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.45432449902306,-12.551534661101677]}"
2_27,0,0,0,0,0,0,0,0,0,0,207,0.2518326562639617,37,5562.74012894612,15039.14853546819,13945.656201716878,10904.243148723546,23281.5754971793,8930.400633488365,4493.96421733849,5562.74012894612,7516.246286040785,41,-12504,-69273,0.0,37,0.0,2.7195795,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.27311737837528,-12.504304781160556]}"
2_28,0,0,0,0,0,0,0,0,0,0,223,0.07876575264730716,32,21933.17934624105,20759.43929380003,27923.34091164538,32473.72088933508,0.0,17288.111387417368,1500.5995871963146,21933.17934624105,32570.655288733444,34,-12861,-69054,0.0,38,0.0,2.421748,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05479207167964,-12.86172387487708]}"
2_29,0,0,0,0,0,0,0,0,0,0,224,0.024453925008416803,36,46724.57829832443,43048.603509874636,53892.23559119256,57824.514103861315,0.0,8411.099007656583,500.2000820374908,46724.57829832443,58594.76218142417,34,-13091,-68991,0.0,34,0.0,0.46373534,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.99202040527713,-13.091505318229435]}"
2_30,0,0,0,0,0,0,0,0,0,0,726,0.0928823712705912,38,8185.0298315736145,8371.619224349612,8185.0298315736145,36058.60949724767,0.0,11300.480591273541,806.133809457214,29652.813801454828,19446.68890679079,31,-12997,-70879,0.0,35,0.0,21.8024,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.87926234366131,-12.997353151533176]}"
2_31,0,0,0,0,0,0,0,0,0,0,310,0.03616879811582622,37,25472.28477686888,7490.432049037626,33559.400893346,25472.28477686888,0.0,10030.835104542955,2309.22616993361,25900.148682156487,26808.02799455848,42,-13138,-70060,0.0,36,0.0,1.0592015,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05958511770879,-13.137881585539606]}"
2_32,0,0,0,0,0,0,0,0,0,0,324,0.04595489813527806,36,28002.85049882548,34096.61361627656,35140.540693887866,58494.538800660295,44097.0274629079,7434.502325583169,447.30191583118665,28002.85049882548,22692.803710734075,21,-12365,-70176,0.0,37,0.0,6.127436,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.17667628525133,-12.365438769145113]}"
2_33,0,0,0,0,0,0,0,0,0,0,330,0.06019225618975894,36,32080.414756639417,41692.22981172665,42429.47004415138,58233.54411348822,52181.65415920633,15783.601579404583,1300.2925305634353,32080.414756639417,25005.625587758375,21,-12353,-70094,0.0,34,0.0,5.0400124,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0941277383763,-12.353305730220441]}"
2_34,0,0,0,0,0,0,0,0,0,0,288,0.13303736272194244,37,23000.251371078808,22990.028504945425,24577.54871169583,55147.04241277997,32474.482498192185,2408.7095303424403,1044.1999862708892,23000.251371078808,21384.0664841931,41,-12414,-70275,0.0,36,0.0,5.2899475,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27513486423108,-12.414088303569368]}"
2_35,0,0,0,0,0,0,0,0,0,0,185,0.3593080258112322,33,565.9089480649692,11694.78602288617,10915.773383438927,4401.738601819739,18063.989581474223,17981.528634224553,6187.910943108647,565.9089480649692,5302.094224919232,41,-12494,-69185,0.0,33,0.0,0.47498414,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.1858604945332,-12.494612675020617]}"
2_36,0,0,0,0,0,0,0,0,0,0,328,0.032865991258696756,37,37358.278174209285,8364.060981050208,37358.278174209285,74754.0821068763,0.0,14382.735668928413,2983.0206301797725,37935.513602856365,22210.17721997234,24,-12490,-70829,0.0,35,0.0,1.0570035,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.82971791275037,-12.490364569102468]}"
2_37,0,0,0,0,0,0,0,0,0,0,310,0.07742042736602449,38,36332.29920749752,44912.5531801322,64924.33615408653,44902.63766387061,58541.18490171911,31664.727560218966,1664.8589505406494,36332.29920749752,29761.736233506483,24,-12394,-69754,0.0,36,0.0,0.94953525,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.75459014200364,-12.393792579155424]}"
2_38,0,0,0,22,0,1,0,0,0,0,378,0.911054252997112,39,2864.0237722422544,0.0,9266.47475066368,8912.09779400135,2915.9438380731676,23941.46891842018,300.0481455507391,2864.0237722422544,9340.663642338102,31,-13120,-70283,-11.0,32,6.7,9.7077465,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.28393540827355,-13.120043930666705]}"
2_39,0,0,0,0,0,0,0,0,0,15,207,0.7017070358219543,36,9142.445626376457,25209.89886737589,24080.20259500741,19673.021873960297,33523.7932897398,7465.445893427619,100.03849356778869,9142.445626376457,4827.829093379633,31,-12425,-69322,15.0,39,-4.5,6.451989,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.32271906187279,-12.425576243702055]}"
2_40,0,0,0,0,0,0,0,0,0,0,283,0.05375930939471656,37,43243.03959034007,1104.4712730391634,46497.70084980933,77746.12788392331,0.0,4865.924411147382,1476.3956466573416,43243.03959034007,10599.377852835869,34,-12393,-70771,0.0,35,0.0,0.66367614,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.77110859840992,-12.393675604583054]}"
2_41,0,0,0,0,0,0,0,0,0,0,260,0.05709625418195241,35,29114.161014917452,14853.311612874102,47920.121405843514,29114.161014917452,0.0,2285.358027630053,316.31442340355744,34510.034061908744,30901.83083800416,21,-13176,-69931,0.0,38,0.0,2.9982648,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.93158603823935,-13.17553777911942]}"
2_42,0,0,0,0,0,0,0,0,0,0,230,0.05882938937958708,34,27246.482638676272,22788.885704919292,35576.639889458624,38202.37533589616,0.0,11018.921430175233,400.1592651682577,27246.482638676272,40259.53226634268,41,-12955,-69116,0.0,36,0.0,1.4700445,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.11621697136084,-12.955025173254205]}"
2_43,0,0,0,0,0,0,0,0,0,0,224,0.07994422222228112,35,35434.222921778775,32754.053103979077,42235.01618607813,46644.18507376147,0.0,3468.3743591648954,1118.481331217133,35434.222921778775,46921.43164184478,34,-12987,-69017,0.0,34,0.0,1.914348,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.01747401488579,-12.987604354371516]}"
2_44,0,0,0,0,0,0,0,0,0,0,213,0.04052676637913156,34,49845.6005884907,47187.15847098053,56299.03068845823,60805.363456042964,0.0,5302.117247998523,806.5478465106316,49845.6005884907,60938.043313154856,41,-13088,-68930,0.0,37,0.0,0.0,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.93141337770035,-13.087969694091969]}"
2_45,0,0,0,0,0,0,0,0,0,0,276,0.10261203380170629,39,8490.909821317737,28686.129741512275,27445.042607198437,17589.155065604344,36749.15727158754,11815.14112768813,1265.3986525992511,8490.909821317737,5871.6747338121095,21,-12383,-69317,0.0,36,0.0,6.73334,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.31714840776513,-12.384075474928053]}"
2_46,0,0,0,0,0,0,0,0,0,0,251,0.07091263868150664,35,25233.532801348265,35307.84294235755,48823.98664763017,35429.36252882938,51821.62399120601,22056.905733292326,500.17330980746067,25233.532801348265,32955.31069387281,42,-12419,-69604,0.0,34,0.0,5.281372,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.60452009674839,-12.419939699709516]}"
2_47,0,0,0,0,0,0,0,0,0,0,414,0.1758303163269262,41,5467.9894496143415,0.0,11949.164958729856,5467.9894496143415,2500.372530837905,31647.249792574294,0.0,7680.3369603305,11909.754953267302,41,-13194,-70314,0.0,36,0.0,3.9692836,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.31477385213915,-13.195014521509123]}"
2_48,0,0,0,0,0,0,0,0,0,0,239,0.06356424632080324,37,24750.745026586446,17671.708433675667,46964.45461525763,37741.507720228845,0.0,12833.011497452575,1513.8546709786083,24750.745026586446,44028.23282334728,24,-13030,-69339,0.0,34,0.0,0.46373534,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.33953159717869,-13.030244990141577]}"
2_49,0,0,0,0,0,0,0,0,0,0,488,0.06535193821206908,40,10625.008462312808,2183.944025349408,10625.008462312808,22896.447301647244,0.0,9912.214544873097,99.99592765145489,20779.192262925175,12375.682810313312,21,-13023,-70740,0.0,34,0.0,12.6256485,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.74007733918755,-13.023270526966195]}"
2_50,0,0,0,0,0,0,0,0,0,0,495,0.07862641412638939,39,6722.194003936697,8347.534329654813,6722.194003936697,39426.81181524876,0.0,12814.288984288263,223.57684684535764,32199.10249686341,22289.83795595067,31,-12994,-70915,0.0,36,0.0,10.057946,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.91546817767578,-12.995190617161208]}"
2_51,0,0,0,0,0,0,0,0,0,0,328,0.03417104857380946,37,29825.015911465,2299.67889848405,29825.015911465,86477.23098113204,0.0,21295.383294282135,282.80322498603164,49428.409634432486,12451.774933444793,41,-12432,-70921,0.0,37,0.0,1.6994591,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.92091246646012,-12.432787835969675]}"
2_52,0,0,0,0,0,0,0,0,0,0,225,0.06807105396488929,33,20619.462848345414,14680.540902415687,57432.59083522939,32402.331350042834,0.0,1345.856708307714,1170.9000369307257,20619.462848345414,40619.35185101893,34,-13066,-69474,0.0,38,0.0,1.8543341,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.47489537574113,-13.066925311485848]}"
2_53,0,0,0,0,0,0,0,0,0,0,341,0.11779536755053562,38,29003.97873097004,19592.73620209198,29003.97873097004,63075.36331434269,33495.638470302416,3256.2108023072615,583.1751887565606,30325.769508605423,28905.349250999643,21,-12349,-70340,0.0,33,0.0,1.4974506,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.34048081951839,-12.349492468569498]}"
2_54,0,0,0,0,0,0,0,0,0,0,363,0.023859387150074407,39,28037.791502399603,3589.7800360232727,28037.791502399603,54856.51758597292,0.0,6550.45150757755,2319.1696402618977,35097.683793436605,37876.01704915411,34,-12790,-70916,0.0,35,0.0,1.4699436,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.91612180776805,-12.79047039611147]}"
2_55,0,0,0,0,0,0,0,0,0,0,234,0.19986379754178263,39,100.039733317255,13458.96961819863,15122.88442164618,100.039733317255,15811.342355721848,18040.745128297214,1300.516533124315,985.2771079712485,11018.00400153015,41,-12462,-69138,0.0,38,0.0,6.6354446,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.13890674852287,-12.46262857347069]}"
2_56,0,0,0,0,0,0,0,0,0,0,256,0.04995015330083919,35,51453.022484410474,43665.406851777414,63825.554469291535,63027.78257492881,0.0,3552.4610670368365,728.2990081776165,51453.022484410474,68337.56626282913,24,-13215,-69177,0.0,38,0.0,3.362748,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.17642353187273,-13.215418781059304]}"
2_57,0,0,0,0,0,0,0,0,0,0,230,0.2768502915418703,31,922.3188338367595,0.0,7470.2131997688,10982.954704051639,538.7293209488416,13613.096636373739,200.07904687897732,922.3188338367595,11911.426736804035,21,-12705,-69184,0.0,34,0.0,2.5497897,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.18352551435318,-12.705405404319379]}"
2_58,0,0,0,0,0,0,0,0,0,0,193,0.3843116015521042,35,707.3863921595467,0.0,707.3863921595467,3601.4235466687337,6738.389153121557,14543.974321432914,3107.673293765168,1360.6848933188942,3299.788819000392,21,-12626,-69179,0.0,33,0.0,3.3977234,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.17987795582364,-12.626463335627951]}"
2_59,0,0,0,0,0,0,0,0,0,0,268,0.016059299866658827,39,24156.648259977002,21608.4468937081,52626.99922993203,37783.60397681199,0.0,9161.300505130945,500.14729275796844,24156.648259977002,40244.79874130961,31,-13247,-69852,0.0,37,0.0,3.9827332,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.8523902164901,-13.24742318194846]}"
2_60,0,0,0,0,0,0,0,0,0,0,322,0.07268009662730565,37,44558.202342532255,58430.106611947864,58809.62579744532,58411.52413732176,68689.31599225877,27449.20274656215,1628.334592435435,44558.202342532255,30918.137955711973,24,-12348,-69913,0.0,36,0.0,2.0829306,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.91366613161081,-12.348816863872889]}"
2_61,0,0,0,0,0,0,0,0,0,0,286,0.03006514817438674,38,26895.452531515435,35873.77770565849,59780.08918527975,35845.17550783508,49123.84825621869,22268.341131525718,0.0,26895.452531515435,22249.90986217697,31,-12476,-69732,0.0,34,0.0,9.054736,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.73163864988615,-12.47605105700404]}"
2_62,0,0,0,0,0,0,0,0,0,0,219,0.0739406601532924,38,15755.90252012346,10064.341900183492,24656.358598164672,26972.42323168717,0.0,14931.116159011897,1265.416989079094,15755.90252012346,27932.84396789495,34,-12725,-68965,0.0,40,0.0,0.92740995,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.96522641343219,-12.725270568807804]}"
2_63,0,0,0,0,0,0,0,0,0,0,248,0.03348116003228272,34,14169.975356592733,27744.906486811487,61235.86360643554,39738.355687657604,0.0,13104.892469110655,1118.418956345994,14169.975356592733,50930.004375874174,21,-13221,-69619,0.0,37,0.0,0.47636223,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.62000415370612,-13.222052353853629]}"
2_64,0,0,0,0,0,0,0,0,0,0,242,0.0757461168754559,33,24747.42290698386,34736.6842152995,48341.19824743742,34855.3146384439,51250.585293913966,21491.63755135173,100.0347107726863,24747.42290698386,32441.489592683432,42,-12424,-69601,0.0,38,0.0,4.0152783,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.60176940201053,-12.424015015595016]}"
2_65,0,0,0,0,0,0,0,0,0,0,254,0.24045712179167297,36,10803.13591896324,7018.668770052547,10803.13591896324,46878.37929600299,16336.26167585449,4134.496811201569,424.3145092197237,12016.419091932868,12016.419091932868,24,-12510,-70387,0.0,33,0.0,1.0419441,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.38740347738714,-12.510091310441204]}"
2_66,0,0,0,0,0,0,0,0,0,0,267,0.05773329967745603,35,23920.032393091016,33722.55838279265,47514.420989709055,33836.759744555064,50236.3937836771,20487.604436866783,141.47056203279536,23920.032393091016,31523.819024364093,31,-12432,-69597,0.0,36,0.0,6.027984,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.59764847077301,-12.432433807471787]}"
2_67,0,0,0,0,0,0,0,0,0,0,218,0.07718490280124166,35,17086.940230664153,13769.591588165673,25007.00272128867,28657.230582766162,0.0,17105.380169815176,0.0,17086.940230664153,29156.816814694037,41,-12789,-69003,0.0,35,0.0,3.9096997,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.00308665057604,-12.789839023393474]}"
2_68,0,0,0,0,0,0,0,0,0,0,284,0.1731639313228917,37,35426.18493650246,0.0,38569.9107299816,70263.79338460827,6539.020813487197,1969.7437640702788,2863.5238036759447,35426.18493650246,15760.805474656458,31,-12411,-70682,0.0,34,0.0,1.3909631,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.6832185566716,-12.41159069559747]}"
2_69,0,0,0,0,0,0,0,0,0,0,274,0.12648771108970824,39,19079.674913368013,0.0,22440.436545084955,53874.58874462378,3275.7758317389003,6815.648310296566,200.0065916882491,19079.674913368013,9519.242240175865,41,-12525,-70585,0.0,33,0.0,3.3784788,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.58541021596939,-12.52526964821694]}"
2_70,0,0,0,0,0,0,0,0,0,0,261,0.18952227929778018,33,21819.757977379268,23947.545615242925,25189.19768425669,54332.80291201063,33730.65001194782,360.61642374984115,632.5630526872401,21819.757977379268,19507.41792907933,21,-12420,-70254,0.0,36,0.0,2.3375854,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25446616517655,-12.41988064104035]}"
2_71,0,0,0,0,0,0,0,0,0,0,320,0.07447217358008833,37,19831.62634599956,14288.92220871535,19831.62634599956,56109.15815716245,21206.021889430373,8557.191626190439,800.0848392514384,20890.72879733002,18447.822912605265,24,-12431,-70418,0.0,38,0.0,3.1675577,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.41844166383285,-12.431005545570521]}"
2_72,0,0,0,0,0,0,0,0,0,0,301,0.06740645913233125,42,35872.222087298534,282.8313184346812,40626.555515592554,70446.6474607,0.0,4492.034524569226,3130.3690595868648,35872.222087298534,17343.464590838586,31,-12451,-70735,0.0,35,0.0,8.919836,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7359035994733,-12.451393053075371]}"
2_73,0,0,0,0,0,0,0,0,0,0,388,0.028118393124836678,41,22819.001240485555,14878.279070563318,66610.81038334379,30197.514022913587,0.0,15686.910963044957,2154.7629364967274,22819.001240485555,37424.67070924356,21,-13151,-69725,0.0,38,0.0,8.641989,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.72528843403386,-13.15206206902205]}"
2_74,0,0,0,0,0,0,0,0,0,0,309,0.06713229468923623,40,34178.53844839989,42051.98436905207,58514.649473844365,42255.185693592684,58109.66330931435,29000.968511575178,922.2594325554496,34178.53844839989,33023.03954958946,21,-12389,-69688,0.0,35,0.0,0.66366965,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.68889485954597,-12.38854166233093]}"
2_75,0,0,0,0,0,0,0,0,0,0,220,0.023903728888495065,34,44652.48898749454,40861.05048325026,51916.81688084375,55726.95867478865,0.0,8075.404622457394,100.04001640749816,44652.48898749454,56624.50512225975,41,-13078,-69007,0.0,33,0.0,3.0006168,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.00724120161026,-13.077941353426738]}"
2_76,0,0,0,0,0,0,0,0,0,0,243,0.07458661588397218,32,45352.41223596705,36738.58888990014,57386.19895575803,56061.4606160444,0.0,1300.5126625861337,1503.9224846526333,45352.41223596705,61838.04820903336,24,-13156,-69199,0.0,37,0.0,0.92740995,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.19991083874545,-13.156263310996112]}"
2_77,0,0,0,0,0,0,0,0,0,0,307,0.04596716040807383,40,33539.86715541274,14362.753477827422,42732.79904742649,33539.86715541274,0.0,4561.903625406832,200.0527078984436,37274.81777946322,34950.5879139013,31,-13212,-69969,0.0,36,0.0,2.3403172,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96965370489485,-13.212285663883652]}"
2_78,0,0,0,0,0,0,0,0,0,0,438,0.032686048097012914,41,25991.572509725538,6352.056757906376,33329.307952766605,25991.572509725538,0.0,15124.337661634145,900.207793394982,26349.39253059632,33388.090375621425,21,-13206,-70078,0.0,35,0.0,13.715388,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07953638087923,-13.206692162087247]}"
2_79,0,0,0,0,0,0,0,0,0,0,248,0.09395120648908252,39,17387.079104892942,34068.998632872666,39674.6544808989,34015.05532581653,48086.76251703911,15925.92269068906,600.218954189844,17387.079104892942,23315.585774117586,31,-12392,-69490,0.0,33,0.0,4.6357884,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.49047817373999,-12.393041619553358]}"
2_80,0,0,0,0,0,0,0,0,0,0,325,0.03537196529162146,36,30698.477908496334,499.9725578406779,40127.7115263236,67089.16377126297,0.0,12968.482464107934,1216.4857364042539,30698.477908496334,24811.53803173032,21,-12522,-70764,0.0,40,0.0,1.4697821,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7648053468042,-12.522253645919054]}"
2_81,0,0,0,0,0,0,0,0,0,0,225,0.08297386475346867,38,16639.748193097377,10328.85464896157,25427.083270568757,26220.58938415275,0.0,12886.919227638835,608.5193961319146,16639.748193097377,28008.512524027294,21,-12684,-68945,0.0,39,0.0,3.4500997,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.94478551339618,-12.684845263863272]}"
2_82,0,0,0,0,0,0,0,0,0,0,236,0.029846611647764584,36,42584.154302271265,34582.652051131765,52266.524354351175,53434.79803877185,0.0,8003.1786653804,100.039733317255,42584.154302271265,56870.19073017536,24,-13109,-69139,0.0,39,0.0,1.9931993,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.13926091727652,-13.109643536317643]}"
2_83,0,0,0,0,0,0,0,0,0,0,253,0.07720120838838711,33,28271.881350775097,13791.189472323385,50643.277993508025,28271.881350775097,0.0,360.65650181951173,854.6405991473476,32824.619159464244,30374.63730155756,31,-13167,-69904,0.0,38,0.0,3.3791602,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.90443003871282,-13.16776879404767]}"
2_84,0,0,0,0,0,0,0,0,0,0,303,0.11093323272335333,38,16968.37175309322,12259.048132232714,16968.37175309322,53115.75268267291,20311.180415670817,9485.805887737939,400.0456028692229,18115.5959264796,17688.734593341374,24,-12454,-70398,0.0,38,0.0,1.0418977,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.39897858942116,-12.455245302595852]}"
2_85,0,0,0,0,0,0,0,0,0,0,219,0.21105009523475227,40,8905.672396292048,24311.61451874006,23228.96927267121,20103.752238631118,32524.20035410292,6282.543912749437,854.7291386109549,8905.672396292048,5316.17692313988,31,-12437,-69324,0.0,38,0.0,4.0391407,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.32439033153693,-12.437782259096164]}"
2_86,0,0,0,0,0,0,0,0,0,0,208,0.5356533157921208,35,2476.835286435659,11349.844319210395,14306.895275045972,3923.2416286730445,18571.88690857034,3668.8337385300742,4611.543994444302,2476.835286435659,15695.517179725632,31,-12624,-69328,0.0,34,0.0,4.637909,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.32959668407148,-12.624964010384328]}"
2_87,0,0,0,0,0,0,0,0,0,0,211,0.1734041390873878,36,13866.358524095285,3396.874385924508,35701.64100395107,22303.081566091936,0.0,1800.6833078029017,200.0759230892113,13866.358524095285,30459.05413163301,31,-12894,-69375,0.0,36,0.0,4.8575573,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3752965321741,-12.894828438505492]}"
2_88,0,0,0,0,0,0,0,0,0,0,254,0.03442669247757093,34,39440.74684428232,36636.01459469647,63878.35568743202,56110.90668335458,0.0,4926.333382517177,500.1933708108545,39440.74684428232,61906.563431595496,24,-13201,-69303,0.0,41,0.0,0.9525806,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.30432811842753,-13.202006182107814]}"
2_89,0,0,0,0,0,0,0,0,0,0,316,0.0733976609728796,37,34211.48211487035,45857.889939221306,46374.12074217014,57014.56484995126,56635.67603163705,17664.675687333518,223.66083680849226,34211.48211487035,25356.66886651043,31,-12361,-70041,0.0,36,0.0,8.051045,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04090866834147,-12.361109413961259]}"
2_90,0,0,0,0,0,0,0,0,0,0,261,0.056605645800832355,34,13110.528651599601,26068.725943557587,59616.170101699136,39393.48856658055,0.0,17108.40337566464,400.1349967510965,13110.528651599601,48614.75543129402,21,-13227,-69656,0.0,40,0.0,0.6648022,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.65656585552894,-13.22711503378693]}"
2_91,0,0,0,0,0,0,0,0,0,0,187,0.3955049242263528,34,1887.5430582837043,0.0,1887.5430582837043,1898.1176119382067,8305.695549356102,13606.854244162205,3407.225387870606,2283.445918282005,2126.8706876241913,31,-12610,-69172,0.0,29,0.0,6.464861,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.17240861828002,-12.610190971097783]}"
2_92,0,0,0,0,0,0,0,0,0,0,349,0.03566435811224721,39,30633.197480844057,10438.87596656424,30633.197480844057,64969.24679571963,0.0,15702.942785323414,1802.528619419987,35747.72341759704,33698.94254359684,41,-12681,-70918,0.0,38,0.0,1.4698772,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.9186167755326,-12.681450458252293]}"
2_93,0,0,0,0,0,0,0,0,0,0,201,0.1719792332608708,32,7358.213534276892,8043.117776241997,25811.29359493525,14318.309258582665,10004.001640749815,5690.861428710178,800.3201312599853,7358.213534276892,24074.74998371365,34,-12445,-68996,0.0,32,0.0,0.6637436,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.99700948138862,-12.446115413822762]}"
2_94,0,0,0,0,0,0,0,0,0,0,295,0.04013835751609615,38,34193.565655918734,16086.622489665131,44300.19575736235,34193.565655918734,0.0,2843.3001292512195,922.2029077838565,34806.21650878259,35814.67685356103,31,-13220,-69948,0.0,34,0.0,0.6647929,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94809222990811,-13.2207750231407]}"
2_95,0,0,0,0,0,0,0,0,0,0,268,0.05289043376660118,37,30567.397338261504,16459.5458459545,46526.248138147785,30567.397338261504,0.0,2140.6729164345143,100.02707641246444,35947.45455870276,32227.507032067388,21,-13188,-69943,0.0,36,0.0,3.3623886,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94326072755449,-13.188243605232808]}"
2_96,0,0,0,0,0,0,0,0,0,0,196,0.250086265502526,35,894.784890350748,2595.261836501281,17757.873521342583,10434.895303739277,4032.7410033375563,9117.3706736098,3191.8872160525975,894.784890350748,17058.798785377592,21,-12512,-69040,0.0,34,0.0,4.4867177,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.04035911963072,-12.511493817370939]}"
2_97,0,0,0,0,0,0,0,0,0,0,399,0.1396577724888934,35,7840.335413394713,0.0,13338.3046800664,12706.879677123972,0.0,24470.455587107997,300.05091364841735,7840.335413394713,13378.742031583397,21,-13158,-70258,0.0,39,0.0,1.8543341,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25867135643811,-13.15813939787883]}"
2_98,0,0,0,0,0,0,0,0,0,0,228,0.02533237518960674,36,43768.160308349085,39589.1815879504,51218.23636101323,54775.16968752242,0.0,8776.194536749685,223.69625532949252,43768.160308349085,55931.57952153182,24,-13077,-69023,0.0,35,0.0,2.0841727,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.02329166071135,-13.076855285329255]}"
2_99,0,0,0,0,0,0,0,0,0,0,209,0.16388453858644536,36,7741.959780518372,3536.9486995877714,18348.82263968714,15716.156034724667,0.0,2300.9203773724576,565.9117919340434,7741.959780518372,19311.86945787507,41,-12601,-69009,0.0,37,0.0,1.0420208,2017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.00998971157853,-12.601565136732917]}"
