system:index,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,mined,sand,slope,type,.geo
1722,200,0.7461838981076795,32,8,2550.375920131065,10945.380783512914,49185.08848050353,10931.200749379832,24408.289587953004,3863.9538662448795,1432.268535987469,2550.375920131065,6442.6849516889115,42,-12691,-69643,1,35,2.9964435,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.64333025286734,-12.691893993084593]}"
1723,180,0.37311891102879985,32,9,6750.2919777707575,3301.3203803790766,24704.009354821843,16548.98869703316,5599.56036116062,10316.254821351715,671.0887987302798,6750.2919777707575,24006.684755403287,42,-12487,-68980,1,33,3.3154416,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.98021336938389,-12.488300672768888]}"
1724,245,0.6738873733652899,36,7,8601.29956001381,9730.807295144345,8601.29956001381,33955.829896498784,20409.210134052188,1720.7250356862655,300.0453334888538,8928.274524857026,985.0346078747373,31,-12610,-70306,1,33,2.3382254,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30597200511329,-12.610807260261595]}"
1725,248,0.7114878420572482,32,6,3265.304297948834,0.0,3265.304297948834,37610.550202998435,7543.3285614596425,3962.733659563891,3544.3767358045475,3605.925367212451,3605.925367212451,34,-12607,-70424,1,40,1.4698329,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.42469886962606,-12.607488363112493]}"
1726,216,0.6372351634451551,34,8,1844.5737672461082,8193.802004149424,35313.72030214496,8328.865454418898,24706.476169001788,1100.3966374746994,360.6851363421079,1844.5737672461082,10539.927433280938,24,-12650,-69521,1,41,1.0420626,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52075452272807,-12.650566638973443]}"
1727,217,0.6367462385787188,33,8,2159.4795913526827,9085.666625046528,35925.30761954021,9251.027921770368,25597.675667759308,565.8888473013053,500.1798016557396,2159.4795913526827,10579.719170403787,21,-12644,-69527,1,39,1.9141872,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52718746723941,-12.644224159569992]}"
1728,194,0.5254019572441313,32,9,1237.399736705337,10797.600787381976,20449.114521224346,9051.07521701065,25492.185516319263,6141.541241996869,2608.667696054348,1237.399736705337,20154.33530971357,41,-12595,-69386,1,40,6.080212,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3862266162888,-12.595634628144648]}"
1729,203,0.5221705487794054,29,9,1581.7294851087843,5789.216348158122,25055.11429337145,5884.373831651504,22977.47233543719,7119.539943276268,3445.121561035619,1581.7294851087843,19642.507497492843,42,-12640,-69426,1,40,4.652045,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.42681083847067,-12.640786702777458]}"
1730,206,0.6449340280655631,31,8,1334.6130949759372,9016.896100277696,52720.776226214,8972.395416049892,20857.40053136491,2341.7237457826873,1769.7729357577555,1334.6130949759372,8649.85985175934,41,-12725,-69669,1,40,4.223959,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.66920507277275,-12.72528677754668]}"
1731,244,0.7440523997964795,35,7,2773.5675999415107,16254.905580009965,15318.670560598286,34008.27121129873,27135.885266367357,1887.1246367241486,0.0,2773.5675999415107,3506.319822305014,21,-12603,-70244,1,38,3.669988,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24426259896336,-12.603868960869743]}"
1732,211,0.704328105914783,35,8,4296.843556703136,10434.359707236474,43431.720501300944,10427.164423281924,26297.75414937141,5416.681994369339,360.6808069904053,4296.843556703136,6022.895971117735,21,-12663,-69594,1,33,0.9505258,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.59445117600613,-12.663071904428948]}"
1733,491,0.31086029472958565,35,3,400.0145505166031,14306.113696141036,19329.696882954842,400.0145505166031,16580.711687042512,34244.05509059713,1200.0436515498093,1526.4892782465138,18063.048911020367,31,-13181,-70581,1,35,13.432937,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.58201525912068,-13.181525996785263]}"
1734,673,0.6791363446256502,39,1,141.41413306756155,2193.0592025788146,141.41413306756155,17171.48442759873,4200.975729527383,22486.625881513577,399.9795697907582,8723.085836096436,1746.3357200909636,21,-13148,-70761,1,35,11.925378,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76165746602024,-13.14781495728267]}"
1735,201,0.6295100126962386,34,9,3355.3734343272527,22140.945183927794,23447.741794961898,19357.270545676518,31728.58025641694,1342.149373730901,0.0,3355.3734343272527,13548.02863690098,41,-12492,-69380,1,39,3.1681595,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.37963089267834,-12.492555608591054]}"
1736,230,0.6569642184963247,35,7,2195.858125700093,19812.772700213176,18955.305363379015,34782.608532009435,30770.798956143703,1500.2789535538259,1503.6092106006552,2195.858125700093,509.99677733356805,41,-12597,-70210,1,39,1.900046,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21109464389272,-12.597692493963105]}"
1737,203,0.47594006279439555,29,9,2460.5961400152223,7457.32120219421,23962.46930669738,7356.665211306682,24717.351196535026,7705.48226539928,3579.048930931233,2460.5961400152223,21318.07401165514,41,-12623,-69418,1,40,2.3748047,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.4184954589733,-12.62361866124946]}"
1738,738,0.6031149267404087,41,1,780.980270937589,6711.5455661657215,780.980270937589,18012.57508257686,8908.474384285379,27045.817988588828,894.376004541714,6177.0245643634935,2828.2652589529152,31,-13190,-70774,1,35,7.91518,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7739527576546,-13.190212201236736]}"
1739,192,0.632298381769023,34,8,1404.0681181030488,8903.178314325714,37720.22893097904,9126.853945868683,25392.721017236014,412.45780442329794,1664.9260538079275,1404.0681181030488,8826.415612990484,41,-12652,-69542,1,44,1.3278548,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.54285864940593,-12.652331032394901]}"
1740,199,0.6694847077639228,32,9,4369.643313979558,10787.678324179702,34654.247532671434,10914.943762962446,27358.367721641913,922.2873786348063,1980.6139613924013,4369.643313979558,12985.442549751264,41,-12624,-69516,1,38,3.7349784,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.51701840858699,-12.624350287741544]}"
1741,215,0.709702955829043,32,8,3570.5409229445722,7687.6928302797305,47359.387649402386,7657.695780583658,22107.598805927955,6069.21062900108,1404.0494835113318,3570.5409229445722,3424.6256632796744,21,-12713,-69621,1,42,1.4259084,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.62127948412514,-12.71364833961415]}"
1742,208,0.514938324073253,31,9,2214.4328399692718,11767.533513992203,20128.257581751677,9773.040279497854,25677.211641713733,5616.394143209235,1703.5836853664912,2214.4328399692718,19490.70620974744,31,-12587,-69382,1,41,2.0833292,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.38253188112397,-12.587501405611945]}"
1743,216,0.633592242308762,34,13,5599.271857307096,12845.815626170355,43133.93541216272,12966.385294200394,28945.358620071223,5315.984460215248,1500.5228580918886,5599.271857307096,8817.265481225244,31,-12637,-69594,1,34,1.0574943,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.59439259242495,-12.637752996481593]}"
1744,193,0.43879421331857893,32,9,1924.2673905240856,11432.804387169119,19889.1845969031,9326.6228897358,25282.88417659483,5461.006458792074,2122.124283497405,1924.2673905240856,19423.84631739344,31,-12591,-69380,1,40,1.6843581,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.38069593428871,-12.591121149660902]}"
1745,218,0.7400988252499038,32,13,6131.561751439739,12766.868620574114,44396.00959950539,12757.851500246574,28591.894412126996,6709.037733139344,360.68010302586697,6131.561751439739,8181.465566058062,21,-12645,-69605,1,34,3.6541734,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.60545910000872,-12.644962102052695]}"
1746,241,0.6717573067513272,33,12,16933.221190970835,32555.57148606333,34647.09094736865,32655.141535942268,46458.46029533988,538.6423389745161,1000.2337129235098,16933.221190970835,1442.5575757573768,21,-12583,-70067,1,40,1.914159,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0674307947912,-12.58293386411485]}"
1747,215,0.4759663124615579,34,8,2916.534039023246,6581.1412585983135,33796.57697354728,6707.655321067862,23154.24210428465,2802.8019758833525,1477.018154562174,2916.534039023246,11154.383024892753,24,-12660,-69504,1,38,5.109706,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.50511965584094,-12.660543638450756]}"
1748,210,0.6409297044881206,35,8,3982.6390568845013,10693.09499582996,35474.999616229514,10795.084883709083,27207.2172535817,100.03599937959834,1924.2308680596902,3982.6390568845013,12187.160448314806,21,-12628,-69524,1,41,1.4698452,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.52439180805492,-12.627952955545483]}"
1749,638,0.5707951370304692,43,1,4936.449533033586,6300.6040819015925,5119.4163050769275,12279.695779517504,7034.701334611691,25975.554053132102,0.0,4936.449533033586,3905.0073773537865,31,-13171,-70720,1,32,22.430582,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.72031890211704,-13.17159626770388]}"
1750,203,0.5787596386685031,34,8,943.7345994190448,4563.424968953213,38966.8138214119,4744.05376106665,21069.326002583115,3749.66989823146,1911.1787434599426,943.7345994190448,5282.034809291065,42,-12697,-69545,1,37,6.3211102,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.54571742706402,-12.697538025736709]}"
1751,197,0.5929932341412123,34,8,4461.3599548214415,9761.441630970487,45909.84888271354,9690.964700491479,24828.921426614255,7113.713167488332,2669.253801978186,4461.3599548214415,4361.550764161684,42,-12685,-69613,1,37,1.7006323,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.61384375997817,-12.685634057377843]}"
1752,229,0.5912876647730435,41,7,6724.39470150009,22320.67746074569,21856.685852124898,38387.75585922192,33529.75854588738,565.7948225726354,1581.4446057373066,6724.39470150009,3396.2420398381596,41,-12562,-70189,1,32,7.0090666,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.18976089852026,-12.562527470635999]}"
1753,251,0.6832697938247698,35,6,2200.2631678534503,824.7197677468996,2200.2631678534503,38446.502707140426,12079.938134041318,781.1183951653071,2907.236097828249,3493.2676601303397,3493.2676601303397,21,-12587,-70386,1,37,4.293521,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.38593296263751,-12.587802958381221]}"
1754,208,0.7496240762896482,31,8,3027.5657507311053,12839.419172513219,51162.657582825974,12839.419172513219,25579.275052031873,1700.5709978563084,1503.8345778376026,3027.5657507311053,8902.989341718321,42,-12681,-69663,1,39,6.300212,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.6635659133626,-12.681897589085416]}"
1755,240,0.742917704255016,36,7,4950.661443733428,19527.948967041444,19019.557186442573,37754.81779557867,30715.441019612543,100.01846509207687,854.5581403476154,4950.661443733428,3513.482262011401,21,-12570,-70214,1,34,4.9700418,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21464903466301,-12.570552923105714]}"
1756,253,0.6737829328612603,36,7,9169.273480071568,9801.490941273934,9169.273480071568,36150.89986188752,20891.691502974783,2907.3306156324484,447.28163317422286,9301.952573502378,1992.7890150725316,21,-12590,-70303,1,36,5.8489227,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30310543282275,-12.59002727950979]}"
1757,211,0.5173599484086269,33,9,2164.129402395453,8828.789268039707,28555.414864573246,8957.07562020192,25721.162482879798,3107.591720099042,632.689015729687,2164.129402395453,17446.621880216524,24,-12623,-69460,1,39,1.9912214,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.4608505166302,-12.623548900222952]}"
1758,212,0.4305777058647355,30,9,3302.754895892783,6102.291239612125,23190.81266881854,5821.120278174018,23322.486801527448,8733.112944040022,4926.278580662778,3302.754895892783,21526.911717425788,21,-12635,-69410,1,38,2.5043898,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.4102273097749,-12.635387083183748]}"
1759,250,0.6216029618083391,32,12,14692.460033930085,31522.577078065464,32557.227798371267,31621.28565151776,44375.07675967173,1140.4353309770022,3384.5562054732986,14692.460033930085,3239.5652469517895,21,-12594,-70086,1,39,1.9557137,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08588984225207,-12.594613605085067]}"
1760,209,0.6276194316355955,32,8,2625.83037480081,8210.891825098937,34481.72927544666,8319.858588146664,24749.603549736723,1887.4786846892468,671.0630304377619,2625.83037480081,11325.755724733257,21,-12647,-69512,1,42,1.9004171,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.51338231553753,-12.647868159281257]}"
1761,197,0.43865530898643135,31,9,100.03755642413753,9803.680529565478,23016.465672189173,9288.421122359228,27008.287623641158,8832.812064832822,3941.0226722419397,100.03755642413753,22841.008117682355,31,-12602,-69410,1,39,4.048014,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.4101740256525,-12.601928926425392]}"
1762,245,0.6679303127499596,34,12,8825.673494573231,27010.266915520406,26244.761430408595,34104.91902032333,38051.3384892084,1803.1519982814123,1676.6554191399168,8825.673494573231,2408.8216939252684,21,-12585,-70144,1,40,2.3541007,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.14476639442056,-12.586230897202089]}"
1763,513,0.32676142441955824,36,3,6447.4473867327915,6964.158773453906,10016.934706878896,7083.748326936454,8683.273243354146,27247.063326135492,583.0922284467528,6447.4473867327915,9154.733682892556,41,-13163,-70669,1,35,5.9800844,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.66953233745237,-13.16379661472004]}"
1764,226,0.5331796915029087,32,12,18225.76350247218,30339.56311927636,36222.449939466926,30439.48073066201,45211.78027695352,0.0,1868.599900692277,18225.76350247218,1393.1711515179586,31,-12602,-70051,1,37,6.937487,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05185990920101,-12.601982869255835]}"
1765,212,0.5069044806710754,31,8,1170.898323003539,7226.215980070413,31294.670393894547,7370.871181655701,24126.246827398627,2824.1519592724644,900.3293537992083,1170.898323003539,13900.76788936721,21,-12646,-69484,1,39,2.751559,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.48391368919228,-12.64701903881675]}"
1766,223,0.5450073530431612,30,8,3766.878295585086,9905.291763591571,55146.61078972805,9905.291763591571,20889.907487678112,2953.940313378048,1400.4625798285365,3766.878295585086,11080.211659615308,21,-12728,-69691,1,45,0.95077294,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.69132100997862,-12.728846916400418]}"
1767,217,0.6064349428920822,33,8,1879.486164404383,6879.176262801201,43555.66045796674,6827.339863327078,22439.960937466,6446.63001534038,2409.160739500376,1879.486164404383,2103.114487343711,21,-12698,-69589,1,35,3.3238764,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.58900693682357,-12.698349763800563]}"
