system:index,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,mined,random,sand,slope,type,.geo
1428_0,264,0.2559996203612451,37,0,3784.58372376898,23037.879422696453,21742.155493197526,30277.94562398283,33446.56204150311,4899.678600473606,1907.6021067922907,3784.58372376898,4897.634988537952,23,-12639,-70187,0,0.9685786973033673,36,1.7119021,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.18642869692509,-12.638488521978744]}"
1429_0,423,0.1892752604962688,41,0,6829.859790731563,11732.241053814992,6829.859790731563,9404.013891168957,20939.59486489111,33573.612905999275,40.09291894880712,7242.110335482048,7873.379333547859,30,-12952,-70432,0,0.8115863428158863,33,10.057986,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.43123926732336,-12.95188908019662]}"
1435_0,235,0.052491212164668656,36,0,4559.663669389305,0.0,63675.72499196543,4559.663669389305,5839.423457522081,9060.288830316327,431.40819945373124,7633.7417170460185,19848.030913557654,26,-12922,-69771,0,0.8514693725875853,34,2.7190387,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.77296738693144,-12.922121976624714]}"
1438_0,234,0.15114745480218106,34,0,12606.862947642676,0.0,58537.136269021474,12606.862947642676,3611.604617594521,2596.4501576969947,3533.410984407896,13854.6140674593,18147.59975944442,37,-13006,-69827,0,0.9040668098405973,35,1.10708,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.8285433013164,-13.003328566660757]}"
1439_0,280,0.07064408221290597,37,0,2050.358525777359,17155.186575906828,15203.892430841448,17354.043518670715,31319.970751192144,10418.03864594887,998.297063022236,2050.358525777359,17163.9311083271,34,-12754,-70243,0,0.8043510199521762,35,1.8733497,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24221953839854,-12.752150937338248]}"
1442_0,280,0.3054207242091644,37,0,4342.734109187332,0.0,15270.895061899828,38540.39855055072,3429.0890712553496,19468.30159300159,196.84749924244034,4342.734109187332,12530.475203307964,27,-12677,-70552,0,0.8814874103160306,33,2.3972192,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.55120524151835,-12.674583526955049]}"
1456_0,278,0.6386000344398769,35,0,9163.727652474703,0.0,27273.062726043703,9163.727652474703,6006.6684439892915,2565.224289460266,1593.3062816038941,11994.15959214414,13333.212871658869,26,-12997,-70123,0,0.9820922589772088,37,1.9755675,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12172521983024,-12.996802868280138]}"
1468_0,289,0.0773900284382757,33,0,7671.745207335457,15654.81300369928,8788.848923286496,15799.19530962428,27962.097923168203,14954.822371036611,258.3173594350664,7671.745207335457,19053.33545345134,29,-12779,-70298,0,0.8145356401591959,38,2.0387135,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29761924791369,-12.779007163391546]}"
1469_0,262,0.7710264518773609,36,0,9687.148118699757,0.0,31717.536109684643,9687.148118699757,2623.104563705437,2267.130903649181,3857.376002277041,13633.170433826186,11104.703964360297,35,-12994,-70078,0,0.9239106887944143,39,1.7603115,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07744702449786,-12.991565532725863]}"
1474_0,239,0.09595185398761033,32,0,17357.60011691199,2222.7480555595566,64854.86114756616,17357.60011691199,0.0,3347.313712572257,1505.9020314323323,17854.333940543132,25066.535535422092,28,-13038,-69772,0,0.8537410547720465,36,1.3947065,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.773319485861,-13.036049955387918]}"
1478_0,268,0.047717360489616514,32,0,19897.559318321557,5536.481609773417,36985.301261018736,19897.559318321557,0.0,7212.703103677206,2634.561504301949,21797.521827417717,19922.18237390341,33,-13073,-70026,0,0.9065309172071292,38,2.6121528,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02799640449328,-13.073138259950944]}"
1482_0,370,0.36216052203600807,39,0,4527.697607175671,7912.3486555917825,4630.352355590443,19278.577994797528,11973.10616443613,28251.937563652493,109.65167452962218,4527.697607175671,5551.695629363498,28,-12948,-70524,0,0.9198441391217762,34,5.0233526,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52521664471936,-12.945932060074512]}"
1505_0,227,0.2454059724795375,33,0,7477.398543842811,0.0,59435.04742345356,7477.398543842811,6977.259402287168,6554.6653852294285,72.83640857605877,8416.683692753908,16524.632870125133,37,-12955,-69813,0,0.9333603269113909,38,1.2668872,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.81178750178317,-12.954555178227167]}"
1508_0,285,0.16131110586670666,38,0,2250.836353702488,9242.225134541644,2250.836353702488,28130.30607546956,14843.592827559543,9528.910095547217,1448.8183412920062,6224.618668947088,7247.7965193205155,36,-12682,-70375,0,0.8674486993255657,35,0.8600844,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.37446537724023,-12.680980271111446]}"
1509_0,254,0.21755858234188272,36,0,396.2695706845605,478.42386068692724,47266.38033366787,396.2695706845605,12689.617234925874,12776.058879584707,1684.9602638408228,10601.865101054344,3450.2286526528196,28,-12908,-69923,0,0.9791229398362074,35,1.5190451,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.92223413893507,-12.905362481034842]}"
1510_0,243,0.04315581257372382,39,0,1616.156895053406,1820.0980780431426,55821.15857278138,1782.345180999956,14853.807094926782,16360.19680078859,406.7072430758935,1634.8538386657333,11908.880723185583,32,-12876,-69845,0,0.8940246061440374,34,3.1989896,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.84470225138172,-12.87307358160806]}"
1515_0,281,0.1471977269951982,39,0,1672.9299451337386,0.0,22116.48215353336,1672.9299451337386,13657.022000717185,10292.772206895423,2576.8692123364162,4408.287370373356,11355.640141378512,24,-12929,-70155,0,0.8032868203659953,37,1.7404737,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1545907793226,-12.926138435617721]}"
1517_0,237,0.6542225921473943,30,0,8259.441567430958,10800.610893506173,9299.675530926894,32032.037967255674,20990.76756857824,561.5722941583717,1207.4789893589611,8259.441567430958,2280.1565220003117,39,-12628,-70301,0,0.9524620007985136,42,1.5857961,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30237228441683,-12.627098364230756]}"
1528_0,472,0.32403106694681666,39,0,1277.4698661423301,0.0,8652.239209614392,7022.331606833795,6389.870967676219,22498.852809884735,649.6461167052728,1277.4698661423301,8771.653386806174,28,-13083,-70289,0,0.8412689564916201,34,9.136215,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.28812320211242,-13.082821020000747]}"
1531_0,400,0.30388126410693617,38,0,11033.728875433422,5983.240896812483,11033.728875433422,12573.180511271183,9210.94221092613,23423.14112100669,93.75224423582233,11131.184732296222,9630.255613453315,36,-13067,-70609,0,0.8492530755316482,35,14.921011,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.60893053536948,-13.06475006902906]}"
1532_0,241,0.04550998873548852,37,0,1098.0336767805795,0.0,61322.06575905076,1098.0336767805795,10144.009929987022,12977.715968095983,114.05158280642799,3800.84369022024,17276.61749750798,27,-12890,-69794,0,0.8022127213569036,33,2.7409616,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.79498735405197,-12.889504704519153]}"
1537_0,292,0.036970588212488616,38,0,21485.746694441827,3752.80464898212,59696.880714117986,21485.746694441827,0.0,5136.6701088114405,267.3226964381505,22691.61961358701,25524.348916968385,30,-13085,-69816,0,0.9729010971708323,35,6.7892094,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.81774575478981,-13.08473947657617]}"
1539_0,265,0.10476189905118632,36,0,7353.893992052552,26818.528429483787,25479.49470057941,27979.27157745969,37137.649987176395,4077.2979476296364,3521.7348803552754,7353.893992052552,8241.689869255375,25,-12650,-70154,0,0.8910775136178645,34,1.5047922,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.153333986716,-12.649483289193135]}"
1541_0,241,0.1405510120646382,35,0,11223.174988393026,20194.02713096157,39685.1944212719,20287.942424541056,35095.659190922124,5862.969302615087,4241.0317981982535,11223.174988393026,8117.266392359436,35,-12694,-70026,0,0.8224416957370058,34,1.3545154,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02644897567207,-12.693402180336713]}"
1547_0,483,0.17950814041531787,34,0,10950.977839090627,7313.026880287121,11692.08327911664,10950.977839090627,10297.726645189552,24911.224473371458,161.33259552798185,11441.350486429898,11100.63475522699,33,-13081,-70602,0,0.8211566732706731,37,18.10493,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.60350342919044,-13.08105483277786]}"
1552_0,314,0.29727947198685734,37,0,15160.380460793132,0.0,27011.734502266398,15160.380460793132,2537.7760076346194,6110.131613109803,255.90349427001487,17021.254262432034,18677.49251830314,23,-13052,-70123,0,0.9577279799865567,38,10.302537,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12196936866182,-13.05104860643342]}"
1556_0,295,0.23567922754501408,35,0,2634.289388323703,7404.9332861186385,3450.851589164504,5562.937061905596,27555.26519749979,20289.762066757776,219.56826614165382,2634.289388323703,19434.621702436183,22,-12885,-70332,0,0.913556000763393,41,2.7223735,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33132093644856,-12.881902336268933]}"
1561_0,290,0.12338088951080638,36,0,2885.794821451508,2764.0755205175064,11537.89339289603,2885.794821451508,24720.15937500256,13725.231692536956,638.6595541048447,5021.565139515083,21567.021468503124,37,-12888,-70255,0,0.9031351717248537,37,2.147107,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2539429213396,-12.88770873243852]}"
1563_0,257,0.12018937649561842,39,0,6297.836166405108,11030.242226087705,62407.9800420666,10977.895532476205,18664.918836961217,4683.100417270885,67.69917034423221,6297.836166405108,11431.564235207446,23,-12771,-69749,0,0.9368660471238291,36,3.865232,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.75039348993154,-12.770280201376005]}"
1573_0,245,0.16621363927537236,36,0,5898.908407035499,0.0,49941.00181191704,5898.908407035499,7064.392319871061,7757.026219413116,77.61073225198547,11918.791493026223,9116.158954755016,34,-12962,-69901,0,0.9980701546611954,34,2.7128081,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.90030802266227,-12.959689405687836]}"
1577_0,289,0.03675810555244104,33,0,2751.041131300998,15055.158659166269,2751.041131300998,16359.361245959848,24298.85968689687,17623.85769189399,1450.193450230161,5772.899343504172,19079.159938728582,38,-12787,-70353,0,0.8366958518804446,37,1.1062464,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.35291415195647,-12.784153801087232]}"
1578_0,218,0.6141626922436604,34,0,9134.078262325804,18531.035899426846,57636.646952292125,18511.04570856826,29392.77957441466,3466.301787349609,505.11984725422445,9134.078262325804,7977.38078538799,33,-12659,-69726,0,0.8037379566272966,35,2.536175,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.72795914348902,-12.656410643792839]}"
1579_0,285,0.03834371610951181,33,0,5036.307805229369,14693.406450348224,5036.307805229369,21507.283593091335,20892.96935299185,12680.728065833444,2170.8542974313723,5696.167428911414,13976.072460989637,37,-12735,-70346,0,0.8140475600202539,36,1.5571611,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.34712914599241,-12.7353641068918]}"
1588_0,344,0.40256792487902276,39,0,6361.056940867649,7566.72605109737,6556.171934459404,18140.081855937293,12278.361070273488,30297.26009291067,173.35285255880765,6361.056940867649,7908.607232898508,33,-12930,-70509,0,0.9478517074080064,34,4.551358,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.50852942947179,-12.929757300981084]}"
1591_0,250,0.03460848153643999,36,0,20916.44533467393,4965.173448846836,64562.59996871647,20958.04587920893,0.0,5353.017659560352,153.566557506173,20928.73505822835,27446.849104626082,38,-13071,-69772,0,0.9582471736389417,36,1.8267475,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.77342070273673,-13.068600621396785]}"
1592_0,291,0.3055113613586875,41,0,13704.183192171686,0.0,21128.49692075527,13959.379672478872,8922.938261282869,10314.999614565828,1994.7605471876434,13708.562443891034,20996.627194646855,37,-13040,-70182,0,0.8995435112184653,37,4.777813,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.18278022686374,-13.039928660223273]}"
1594_0,241,0.041060631690175306,38,0,1344.5109871032282,0.0,65159.49441929431,1344.5109871032282,5638.975045550165,8154.776062486067,849.9841288633894,4652.302949738242,24229.654015644464,24,-12890,-69727,0,0.8549801535847703,36,1.2186197,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.72862714161593,-12.8896978090358]}"
1599_0,838,0.16051398320221072,34,0,9779.67073773076,7271.861235832066,13131.090475325633,9779.67073773076,9927.84449183137,25345.768987958556,550.8440066030658,11490.15467413239,12389.699610616197,21,-13092,-70609,0,0.8718210267374535,39,20.641064,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.60910636672543,-13.091867294571784]}"
1601_0,308,0.21893416764677728,35,0,232.81974596297727,14792.290899035184,232.81974596297727,13884.718269270805,26186.08200672713,22593.02336906719,1302.5464307818095,7533.36591560847,22646.07976574989,24,-12823,-70376,0,0.8064048289575618,39,2.6000223,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.37522647396911,-12.822008464763611]}"
1603_0,301,0.3478101261831713,33,0,8117.831976131693,0.0,23099.10676722192,35621.484351888386,4531.890785146152,18761.846108452544,2128.0909449255514,8117.831976131693,18145.136322221675,38,-12810,-70630,0,0.9736862223302495,39,1.2612443,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62940325497073,-12.809709380677253]}"
1606_0,296,0.1792639777094068,37,0,2170.932450702385,2117.1115189523534,11387.792075981904,2170.932450702385,24234.647903739675,14003.691589506032,513.6484069931826,5450.448499788504,21554.030333838073,24,-12895,-70255,0,0.8772310322411782,38,1.587232,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25396992153497,-12.893133100800382]}"
1607_0,223,0.3766917889604731,34,0,15925.047667975075,245.06027479635708,56508.4212656429,15925.047667975075,0.0,430.4765106163815,2059.1298607814615,17587.496032308478,19198.827898994212,34,-13038,-69849,0,0.9842209603064535,36,2.70214,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.85078403008339,-13.035807132390493]}"
1610_0,272,0.06617239918417736,38,0,2058.369541579333,23818.74275484537,21464.22874670719,24766.738001200578,33149.002435530885,9613.156823508587,6529.454813565066,2058.369541579333,9776.19210297257,36,-12690,-70198,0,0.8520392323933708,37,1.9891517,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.19770424985363,-12.68726032075669]}"
1613_0,234,0.6418510453562652,29,0,17827.521560358957,26603.01715987276,42856.03338496035,26683.379068858543,40779.7808021654,33.8474934405366,1377.8720566237755,17827.521560358957,3338.1463298904446,26,-12639,-69991,0,0.8787047119138959,46,3.2842565,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99308669494316,-12.639278782326354]}"
1620_0,302,0.16297068947038118,38,0,281.8853631989078,6073.285146115324,5822.408185229782,4238.266352634585,27283.348270440536,18542.41129647736,958.0810740326369,281.8853631989078,20433.377449164575,24,-12888,-70309,0,0.9056622492869919,38,2.068185,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30923365365078,-12.887438072167637]}"
1622_0,251,0.2215840767528768,36,0,12753.594805070685,21755.583302027128,38645.88644729274,21855.37744543423,36716.39621460781,4152.8147661275725,2026.554998839585,12753.594805070685,8424.491057446494,26,-12680,-70036,0,0.8940816194189605,34,1.7065841,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03743373392207,-12.677084640612284]}"
1623_0,249,0.5008987227757516,33,0,1250.3043953103845,6952.59181881614,36311.146316063874,7051.893977282275,21951.584800902976,12497.730888748538,1555.2182457504694,1250.3043953103845,2486.06465637019,28,-12814,-70036,0,0.9846582704532366,34,1.48997,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03798582870408,-12.812705645486588]}"
1625_0,253,0.06167553532291492,33,0,22737.521392673138,7545.032963846074,52882.56900938851,22737.521392673138,0.0,527.0732874498323,958.2126634487073,26405.654076031045,25274.195013562476,23,-13114,-69879,0,0.9021778562233637,39,2.4949179,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.87871830349388,-13.111664203567251]}"
1626_0,231,0.10018815211726839,35,0,7930.95539160278,0.0,67793.0049169713,8044.04251607579,1932.9665071065576,3925.227989869635,1338.2110471324058,7938.3880342526445,24395.081781215045,28,-12952,-69734,0,0.9117936370242042,36,1.403392,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.73433152239002,-12.949359728159]}"
1632_0,436,0.2390094112165897,38,0,2752.9639623385838,14073.79112636024,2752.9639623385838,13052.464371038363,18487.734794091724,34388.636201327085,73.93395027932975,3218.5857095763517,4352.099190926999,30,-12974,-70468,0,0.9488820872277373,35,6.8088975,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.47007726658104,-12.973368985823324]}"
1637_0,549,0.4415646912407932,41,0,464.12883210634595,14672.168006158623,464.12883210634595,14358.657030781571,18728.44226640598,33378.37647597298,198.0759428501273,1279.7647374711821,2618.8971895139243,16,-12991,-70480,0,0.8065477672878794,34,13.27103,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48123465803972,-12.989577694928236]}"
1639_0,247,0.12624677178126853,36,0,8457.995892477185,0.0,49917.70717083891,8457.995892477185,4238.820730001827,4672.230486135095,341.68642194854397,14386.583549186622,11253.828558433308,34,-12987,-69904,0,0.9345845196559959,35,1.2473645,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9059375636563,-12.986795022984607]}"
1644_0,286,0.2394012573721168,38,0,4049.9044244361194,7674.154944341566,4049.9044244361194,30142.848011056267,14960.45088978186,6872.385827228568,1056.0432322680595,4980.3497081960995,5593.348789855228,27,-12660,-70364,0,0.9547315147668458,35,1.8686213,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.36330125869085,-12.659340298975655]}"
1658_0,258,0.2907818817211095,36,0,5268.04679857694,0.0,43849.3330520506,5268.04679857694,6808.983266203628,7229.483430320542,304.73877886031016,12108.50008691279,5962.9259734969455,25,-12951,-69956,0,0.9739573043465427,33,1.8681641,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95557986255056,-12.948642564526407]}"
1659_0,633,0.08675339115745456,38,0,9409.355249480932,14130.073127549507,11675.279675950358,9410.496042154324,17113.415432669037,31856.670402971962,401.96464333002586,9605.905828568284,11789.505656124298,19,-13104,-70543,0,0.8520483461386863,35,19.790108,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.54277928510007,-13.103120101831122]}"
1661_0,226,0.04368623832409224,36,0,5789.521632161494,0.0,64103.03407375198,5789.521632161494,4588.107045207147,7850.875581041162,464.2370234972728,8711.20960434573,20442.113911106993,35,-12933,-69768,0,0.8758922650286858,35,1.3378152,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.767469814721,-12.932988627418432]}"
1671_0,245,0.6431965928895077,31,0,7405.507211651376,13255.586378421842,28491.284299007628,13333.48749182568,26188.510683639008,4684.771311053259,1218.9577739415918,7405.507211651376,6660.100747416921,26,-12780,-70114,0,0.8518149969092181,41,2.8324883,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11523261029036,-12.779841036425205]}"
1682_0,277,0.05284297401152287,35,0,1794.0750965992547,6457.434140945045,16948.887048698383,6553.132224472107,23561.935581829413,7783.325850938549,1355.0988973430815,1794.0750965992547,17309.228149192677,36,-12856,-70210,0,0.9245938584605918,35,1.5567458,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.20955340485203,-12.855370056879929]}"
1683_0,241,0.0913866225458604,38,0,5540.503822932937,10273.151210107437,61143.39372320618,10224.150628302907,18602.671577225046,3317.309724240409,229.6062847921346,5540.503822932937,11694.66514911457,28,-12767,-69738,0,0.9577087346006987,34,3.1570687,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.7393228578038,-12.764886111911798]}"
1687_0,322,0.08580791004516757,39,0,2238.01325134805,13861.067960330352,2238.01325134805,12287.115927360324,24022.781621972812,25824.673964279722,71.75034534864103,7053.316278637168,19480.94680382106,34,-12855,-70390,0,0.9198422619942148,37,1.8317657,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.39198776306846,-12.854465767190437]}"
1691_0,379,0.38421583815066235,40,0,4042.225261142741,8473.879569027426,4176.089745741336,18825.051868871895,12534.651460757,29059.34655148565,346.2618254834407,4042.225261142741,5255.570101576589,23,-12952,-70520,0,0.8369807484418342,32,2.73065,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.51971973391939,-12.951388086318603]}"
1695_0,289,0.20557606013071814,36,0,2901.3457248137024,0.0,22157.510256283276,39920.86116881104,5753.146922753032,19811.91683237014,1896.595231475381,2901.3457248137024,21177.670443837822,26,-12731,-70618,0,0.8479689692091031,36,1.9531606,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.61783269707858,-12.728424327010512]}"
1707_0,395,0.36718648292118317,38,0,1953.9818148893098,10396.728094003785,2150.143765945065,17860.015491472113,14440.408082668753,29537.976323878098,396.32104484588814,1953.9818148893098,3792.021068324046,34,-12970,-70513,0,0.9067853137341734,36,6.989702,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.51428816760608,-12.967691500024786]}"
1721_0,417,0.6512818566492288,39,0,2850.26323003108,8405.38821831866,5887.605988283408,8405.38821831866,13673.771926864654,39253.831853438496,70.27302778300285,2850.26323003108,6229.3393458140945,35,-13082,-70455,0,0.9840395284812135,34,13.786343,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.45411858111272,-13.081939432988273]}"
1725_0,298,0.048471056407286266,37,0,22667.898777308565,4227.596778952545,30906.90028884333,22667.898777308565,0.0,12635.919860603748,1613.595345625736,23155.645263398706,24610.0758180312,31,-13117,-70082,0,0.9450486161293521,38,2.058826,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08352231031807,-13.1163090746623]}"
1726_0,264,0.4709850725786841,36,0,8178.818805223775,8265.218244913385,44435.40343641036,8178.818805223775,20856.865715728036,15879.899766942679,336.64049212381883,8889.292767670677,4466.331295121247,21,-12821,-69959,0,0.9203700117830568,34,1.9659132,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96061460800254,-12.818424369409055]}"
1729_0,292,0.5857152435816824,38,0,14052.963355432814,0.0,23419.262219969587,14052.963355432814,6712.371497535475,8201.517375256597,2275.8755818227746,14448.629431422602,19547.219484426958,34,-13041,-70159,0,0.9092564982212596,39,1.9406245,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16064955848124,-13.040028793164398]}"
1735_0,401,0.17920975403503517,38,0,992.0159064695298,0.0,8313.809102639521,992.0159064695298,21742.525736804768,20537.077342838038,148.95134063521922,2408.181712595384,17940.44521356392,20,-12942,-70288,0,0.946952890054126,37,10.491209,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2873952224193,-12.94179061634099]}"
1736_0,271,0.0945046456738377,39,0,5927.094191674565,17353.506073969234,23460.816007669928,17453.526281888368,30543.97548079378,5649.1489891759375,1906.598813015353,5927.094191674565,12913.747650734142,28,-12755,-70166,0,0.8831835980159722,35,2.1567123,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16485151993018,-12.752503118897817]}"
1741_0,260,0.09920406786663702,34,0,16436.283076629687,2004.8737259045809,37848.48119382057,16436.283076629687,0.0,4964.849519963972,572.9580241123874,18239.03466432399,16464.26002334928,36,-13041,-70023,0,0.9094466572911882,35,1.7664977,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02232887211507,-13.040611794704803]}"
1748_0,258,0.47801573982145423,37,0,12416.366956996479,23956.06636458961,31346.693063729283,24051.926439456172,38180.97442653995,4559.246462852537,1777.3300282433017,12416.366956996479,9969.040339890165,25,-12668,-70103,0,0.9765480205853349,34,1.566844,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.10368599918088,-12.665968167863946]}"
1751_0,398,0.42537744287206547,40,0,6931.235415804225,11470.392033786418,8003.969933464547,13261.28335051112,14788.444786881282,27892.809806481328,201.85399477659072,6931.235415804225,8159.887983621283,37,-13067,-70558,0,0.9729790079321639,35,11.35984,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.5591402142037,-13.065055203940245]}"
1753_0,270,0.045204219928597335,35,0,545.3183582796121,7909.593609070018,19204.16565596828,7978.8530651752635,23494.909121616187,5233.9546391184,3732.5002699412944,545.3183582796121,15161.342369220605,36,-12841,-70192,0,0.9593434334239126,34,1.6818217,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.19289099928886,-12.83917244888672]}"
1758_0,296,0.24948011730199265,37,0,3350.6932262229066,4022.51115320497,3350.6932262229066,27090.913417986547,13127.134041962108,16730.51922929044,1066.6872338491503,5534.624023361318,12996.528056191171,35,-12725,-70445,0,0.8951538163722234,36,1.5551729,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4465264356932,-12.723991274614965]}"
1760_0,419,0.30876121199858925,28,0,295.4917539241949,12506.673851544394,2013.3495124684396,18208.750637866346,17322.086929536144,29118.38792584071,37.50227532159557,295.4917539241949,2044.0217086680148,28,-13013,-70524,0,0.8065501882519557,46,2.4860067,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52561355826724,-13.011016515514884]}"
1761_0,452,0.267167111056996,42,0,5479.454983082218,7951.702996653664,6790.296924693342,5479.454983082218,19110.25144169063,31402.31880338737,157.6010722837264,7431.704707264889,7626.985968376685,25,-12971,-70398,0,0.9916816724905998,33,8.360018,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.39814896661123,-12.968341278422752]}"
1771_0,431,0.4137352923928043,28,0,3120.643688593816,9591.984471795371,3120.643688593816,18743.032427035476,14631.39307074902,25871.19743649465,217.9915957406407,3379.1388849835785,3337.4464763681,29,-13017,-70557,0,0.9716240753657267,48,3.8269768,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.55883447055949,-13.016242870363044]}"
1775_0,305,0.49867860850996065,33,0,6621.887532037981,0.0,21987.163002087233,33131.19652368915,6232.140660708449,21319.958698945444,1684.5340746206407,6621.887532037981,18359.07189277111,34,-12806,-70600,0,0.8209687398591634,40,1.0768563,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.6017362338131,-12.804455383094645]}"
1776_0,339,0.492129398334278,40,0,2199.550002999318,2475.512581749925,10517.099728971129,22721.641142934655,7654.005351498023,27163.89896526713,521.5316533946494,2199.550002999318,10773.577567836106,23,-12897,-70542,0,0.8908306731173002,35,6.7368636,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.54150642306385,-12.897021290529139]}"
1778_0,326,0.13546904553777592,38,0,7632.078381995344,10736.829447073926,8278.471855914673,16461.75038701153,17969.394469718063,29887.88914174989,109.25226247166937,7632.078381995344,16930.21598956937,32,-12862,-70446,0,0.9143101569940997,37,1.6279439,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4472991282252,-12.859590667671117]}"
1794_0,254,0.10456019661553204,29,0,16849.04222515305,2976.9578441173535,45461.515004382185,16849.04222515305,0.0,2485.4219646872975,8053.091969969681,22752.054472217147,18360.796805440626,26,-13063,-69949,0,0.9511856195201189,39,2.0441396,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95048249460194,-13.062585198794244]}"
