system:index,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,mined,random,sand,slope,type,.geo
89_0,237,0.136380566219383,41,0,1574.6175293364697,0.0,24361.972615120754,4018.5171338040864,13357.85353844791,8065.149446407615,255.94459104617832,1574.6175293364697,21571.48379230801,25,-12725,-69391,0,0.8188559046045718,37,3.230175,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.39194385547452,-12.722224929833368]}"
90_0,708,0.13504624510693783,35,0,7756.056512284868,850.8959542210972,10902.975261209482,9025.691629830499,0.0,27897.679490003822,397.50511482179513,7756.056512284868,10910.312547037503,29,-13167,-70292,0,0.9330495338523347,37,16.865227,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29408228699938,-13.164156151777503]}"
105_0,476,0.34974127104628144,40,0,8881.798413398876,0.0,16096.342108018569,15732.386784818817,1907.5792882433905,19603.526637600113,139.44510208871537,8881.798413398876,16170.748500359796,20,-13134,-70222,0,0.8885716390513655,32,9.734758,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.22196267434101,-13.131962885179274]}"
109_0,222,0.013672878992017324,32,0,27661.321385273797,25044.331137942296,34677.05373029599,38858.76594625472,0.0,11195.428651849623,177.41792694017994,27661.321385273797,39382.692085143426,34,-12931,-69060,0,0.8142081309076797,37,1.496884,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05946220745335,-12.928684680658899]}"
110_0,308,0.2803510278870084,40,0,13963.390675785593,0.0,21771.288675428117,18465.99069104049,4720.858924885156,11126.886387138486,581.0905471733497,13963.390675785593,21881.29225501873,31,-13080,-70167,0,0.853628398077345,35,9.4039755,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16636040891431,-13.07797525973725]}"
117_0,229,0.012619650077095845,34,0,23178.55099692287,13457.537191347483,65277.13667062971,27819.483471682615,0.0,8172.187585465473,870.7412162431009,23178.55099692287,40832.26787934699,23,-13086,-69569,0,0.8479368722647871,36,2.5658846,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.56869667543674,-13.085408237371777]}"
119_0,331,0.2797394287879408,39,0,11652.490696041936,0.0,24210.684866101165,11652.490696041936,7721.765958202442,7220.715337830643,487.82666626021245,12146.515931158625,17629.084533172372,22,-13018,-70159,0,0.965602661276722,34,5.9454384,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16054848378442,-13.0183308007887]}"
125_0,237,0.017937095996818923,37,0,17540.18545228917,7429.232033037076,71025.67716454474,20171.832278588765,0.0,10434.116006606755,486.3694612766367,17540.18545228917,31646.018713306985,25,-13061,-69713,0,0.8979822569786183,38,1.4530597,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.71251557103803,-13.05792525198586]}"
126_0,323,0.017019943012362808,36,0,34730.623295506775,48648.241557269735,48859.61500195208,53276.01091812482,59712.69861391787,17707.564528184463,1984.8283886105169,34730.623295506775,22489.929617103393,26,-12398,-69990,0,0.8078868416102908,35,2.5514805,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99215363356655,-12.395153393163316]}"
129_0,260,0.03385882952845438,33,0,22213.39191802705,7949.242061459303,42064.71327018213,22213.39191802705,0.0,1420.317167940865,4877.499177567299,26189.59968320534,23319.113011708556,24,-13106,-69979,0,0.9540998241746033,39,1.1420268,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97832135069493,-13.10588040503816]}"
131_0,293,0.027496990260969335,39,0,24408.724098311057,34371.031650799945,64750.6708742503,34340.094958793,45222.5802228688,17127.725351566834,109.2757525766155,24408.724098311057,14488.176718175588,28,-12528,-69789,0,0.990443710934821,34,3.0358818,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.78833588966486,-12.526030822490682]}"
132_0,200,0.250528660382574,34,0,7378.416905771495,1237.375976962331,24275.68212466736,17502.06993733856,3872.923208550417,11532.730100361794,194.19701833771805,7378.416905771495,24056.60565436101,24,-12508,-68975,0,0.9072602398858397,36,3.3626068,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.97745095522566,-12.505482269043304]}"
