system:index,distance_dep,distance_nac,distance_vec,elevation,first,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
2_1702,20965.756736469993,1269531.333953396,442.5870937694512,297,1,-12.862375,-70.561875,0,35.0,1160.1,1266.4,-106.30000000000018,-7.1,6.010363,
2_1703,1269406.5569649609,1482.7557428300547,10570.198752448307,251,1,-12.912875,-69.949125,0,-34.5,1160.1,1266.4,-106.30000000000018,53.0,0.0,
2_1704,14262.999886173691,1269696.6690927772,122.53214760733457,291,1,-12.795124999999999,-70.524625,0,127.5,1160.1,1266.4,-106.30000000000018,-25.6,2.1153245,
2_1705,14904.573972789822,32567.855979997363,15332.928354029116,343,1,-13.024375000000006,-70.669375,0,25.0,1160.1,1266.4,-106.30000000000018,9.4,4.2280216,
2_1706,16265.5348333686,1269660.4861274278,1052.606021048177,301,1,-12.809875000000005,-70.537875,0,356.0,1160.1,1266.4,-106.30000000000018,-97.1,0.92740995,
2_1707,12694.758962283357,33799.59501213008,5500.271008115848,392,1,-12.933374999999998,-70.632125,0,-71.0,1160.1,1266.4,-106.30000000000018,55.3,13.057648,
2_1708,1269321.678889058,6384.2021820683185,7822.59233539785,255,1,-12.947125,-70.025875,0,155.5,1160.1,1266.4,-106.30000000000018,-18.4,2.999189,
2_1709,1269681.9585964475,10247.151815770529,9471.752081822651,244,1,-12.801124999999999,-69.950875,0,4.5,1160.1,1266.4,-106.30000000000018,42.2,4.2249804,
2_1710,20143.256419646306,1269563.9587643668,697.3923114953394,296,1,-12.849125,-70.556375,0,155.0,1160.1,1266.4,-106.30000000000018,-35.8,4.22563,
2_1711,6162.680566251809,26558.832127017762,6993.701657405951,375,1,-12.990375,-70.591625,0,3.5,1160.1,1266.4,-106.30000000000018,-0.6,15.5543585,
2_1712,22311.358553619695,1269587.962243429,3682.178395638197,310,1,-12.839375000000004,-70.584875,0,-10.0,1160.1,1266.4,-106.30000000000018,9.5,2.6552882,
2_1713,16942.367538664294,1269685.003941256,2602.8830952253056,293,1,-12.799875,-70.550125,1,16.0,1160.1,1266.4,-106.30000000000018,-2.9,3.8242552,
2_1714,17574.264160032464,1269682.5779892036,3119.2449673374113,305,1,-12.800875000000005,-70.556125,0,109.5,1160.1,1266.4,-106.30000000000018,-31.9,2.1153638,
2_1715,1269485.699108715,978.9450817193275,4677.640606549735,258,1,-12.880875000000003,-69.99612499999999,0,160.5,1160.1,1266.4,-106.30000000000018,-10.8,3.7047918,
2_1716,1269288.1701055032,6256.788844470229,10339.612328764115,262,1,-12.960625000000007,-70.08212499999999,0,31.0,1160.1,1266.4,-106.30000000000018,-7.2,2.6559465,
2_1717,1269724.2314586507,12121.690416316167,6713.129567335162,242,1,-12.783875000000009,-69.919875,1,-92.0,1160.1,1266.4,-106.30000000000018,55.6,5.6274652,
2_1718,14216.501670037951,1269696.6690927772,109.59608459161531,291,1,-12.795124999999999,-70.524125,1,124.5,1160.1,1266.4,-106.30000000000018,-26.0,1.901518,
2_1719,1269257.7068073342,6738.719638094453,12288.112769245225,264,1,-12.972875000000002,-70.096625,0,89.5,1160.1,1266.4,-106.30000000000018,-13.4,3.4009938,
2_1720,12611.937649438147,33704.24693640508,5612.0645298745085,381,1,-12.935125,-70.632375,1,-53.5,1160.1,1266.4,-106.30000000000018,49.3,7.99702,
2_1721,10118.937447399903,1269745.0834877198,1057.656740228779,285,1,-12.775374999999997,-70.492375,0,50.5,1160.1,1266.4,-106.30000000000018,1.3,0.95094657,
2_1722,15098.43083101754,1269745.0834877198,667.2352068259194,288,1,-12.775374999999997,-70.542875,0,115.0,1160.1,1266.4,-106.30000000000018,-32.4,0.95094657,
2_1723,1269361.3822965033,3275.2375734403736,7148.888795914888,260,1,-12.931125000000009,-70.07487499999999,1,54.5,1160.1,1266.4,-106.30000000000018,-2.0,6.73447,
2_1724,15329.155361075324,1269745.0834877198,903.7869265450513,300,1,-12.775374999999997,-70.545125,0,34.5,1160.1,1266.4,-106.30000000000018,-8.8,8.927264,
2_1725,1269413.9912706288,1605.2345308545578,6225.429319490753,254,1,-12.909875,-69.992375,0,246.5,1160.1,1266.4,-106.30000000000018,-33.0,3.7047918,
2_1726,7868.316503685706,1269908.687772882,2823.7674135600805,276,1,-12.708375000000004,-70.48412499999999,0,36.0,1160.1,1266.4,-106.30000000000018,-6.0,0.92740995,
2_1727,16532.002953614698,1269525.1392743257,3247.241096307576,305,1,-12.864874999999998,-70.520875,0,-18.5,1160.1,1266.4,-106.30000000000018,21.2,8.930096,
2_1728,3815.72335842719,24826.911413661524,4570.262163398014,396,1,-12.984125000000006,-70.567875,0,4.5,1160.1,1266.4,-106.30000000000018,1.7,7.4835935,
2_1729,16540.04521411034,1269682.5779892036,2083.924158572389,294,1,-12.800875000000005,-70.54537499999999,1,9.0,1160.1,1266.4,-106.30000000000018,16.9,1.901562,
2_1730,10483.626760822885,1269744.4641254542,1123.402153558825,279,1,-12.775625000000005,-70.49612499999999,0,41.0,1160.1,1266.4,-106.30000000000018,1.3,4.224636,
2_1731,8733.43470727261,29820.011606850974,5225.551588129957,372,1,-12.955875000000006,-70.603625,1,-9.0,1160.1,1266.4,-106.30000000000018,16.7,4.8366175,
2_1732,1269677.0550597962,10063.79256419803,8451.434943823455,244,1,-12.803125000000009,-69.960375,0,-26.5,1160.1,1266.4,-106.30000000000018,21.8,2.997632,
2_1733,1269353.328129603,4136.133431516162,8851.729889807657,258,1,-12.934375000000003,-69.981875,0,293.5,1160.1,1266.4,-106.30000000000018,-44.6,2.9381306,
2_1734,10054.55232426617,1269721.1862079268,61.26725681644724,278,1,-12.785125000000008,-70.486875,0,141.5,1160.1,1266.4,-106.30000000000018,-23.9,7.619647,
2_1735,1269263.9544246914,8775.177574669357,10453.103254403297,255,1,-12.970375000000004,-70.01962499999999,1,-35.0,1160.1,1266.4,-106.30000000000018,56.6,0.9516864,
2_1736,16864.00369754874,1269703.4307023375,2693.074708986662,302,1,-12.792375000000007,-70.553125,0,114.5,1160.1,1266.4,-106.30000000000018,-33.1,0.92740995,
2_1737,14902.394421387477,33502.24908928544,13990.087213083245,331,1,-13.006875000000008,-70.67162499999999,0,-21.5,1160.1,1266.4,-106.30000000000018,23.5,0.92740995,
2_1738,1269697.2884783573,10778.4472610621,6087.58208245743,243,1,-12.794875000000005,-69.914125,0,-21.5,1160.1,1266.4,-106.30000000000018,21.9,2.8509693,
2_1739,8898.40762809818,1269902.5981487911,1729.8945956892358,281,1,-12.710875000000001,-70.494125,0,244.5,1160.1,1266.4,-106.30000000000018,-66.5,2.1147568,
2_1740,7954.227602638589,1269992.5977551772,4538.388364095715,243,1,-12.673874999999995,-70.480375,0,40.5,1160.1,1266.4,-106.30000000000018,-6.7,4.6273675,
2_1741,16023.993572868016,1269694.243163013,1821.7738977830247,294,1,-12.796125000000004,-70.542625,0,-44.5,1160.1,1266.4,-106.30000000000018,34.8,0.0,
2_1742,8798.543982180227,29922.652615471838,4773.918117254064,345,1,-12.952124999999995,-70.60187499999999,1,17.0,1160.1,1266.4,-106.30000000000018,12.5,13.320787,
2_1743,12809.066996594333,33191.87058648041,9188.375401129679,326,1,-12.967875000000006,-70.648875,0,26.0,1160.1,1266.4,-106.30000000000018,-1.2,0.92740995,
2_1744,12763.979792465047,32336.21019726763,11207.804609034585,334,1,-12.990125000000006,-70.652125,1,-21.5,1160.1,1266.4,-106.30000000000018,35.2,6.3270125,
2_1745,16626.07128641335,1269757.935186554,1097.382890783511,298,1,-12.770125000000007,-70.559375,0,45.0,1160.1,1266.4,-106.30000000000018,-13.5,2.0836399,
2_1746,18542.6468507253,1269672.1515042072,3500.6867947987466,308,1,-12.805125000000004,-70.563875,0,134.5,1160.1,1266.4,-106.30000000000018,-39.5,2.6551023,
2_1747,12345.944744837396,33412.01693535906,5769.249705236978,342,1,-12.938874999999996,-70.631875,0,9.0,1160.1,1266.4,-106.30000000000018,38.4,9.34647,
2_1748,8581.467399945544,1269873.9558810883,2373.3143561701063,276,1,-12.722625000000008,-70.492375,0,183.5,1160.1,1266.4,-106.30000000000018,-39.1,2.0835586,
2_1749,11338.172949192725,1269883.090512301,27.403043970472627,284,1,-12.718874999999997,-70.517375,0,49.5,1160.1,1266.4,-106.30000000000018,-6.2,1.3280325,
2_1750,28872.976905788946,1269402.2718939972,4754.423527154635,349,1,-12.914625000000001,-70.630375,0,72.5,1160.1,1266.4,-106.30000000000018,-5.6,11.307233,
2_1751,1269676.4356643457,10210.081696837862,7058.26039034081,236,1,-12.803375000000003,-69.922125,0,-2.0,1160.1,1266.4,-106.30000000000018,21.7,2.6550932,
2_1752,12593.274561495648,1269907.4492076358,1422.0842115359087,287,1,-12.708875000000006,-70.527875,0,3.5,1160.1,1266.4,-106.30000000000018,1.5,2.9966254,
2_1753,1269318.5810417102,6326.103332104941,8246.059929199946,262,1,-12.948374999999999,-70.015125,0,84.0,1160.1,1266.4,-106.30000000000018,-10.6,1.8543341,
2_1754,15171.577627082163,35136.74949041179,11526.537019678357,389,1,-12.973124999999996,-70.672125,0,127.5,1160.1,1266.4,-106.30000000000018,-13.4,13.92175,
2_1755,1269529.4755528488,2895.2428743778546,5082.64289779816,257,1,-12.863124999999997,-69.989375,0,158.5,1160.1,1266.4,-106.30000000000018,-43.6,0.9512781,
2_1756,16339.76086634788,1269681.9585964475,1838.9817254723046,297,1,-12.801124999999999,-70.543125,0,27.0,1160.1,1266.4,-106.30000000000018,20.7,2.6550813,
2_1757,16610.894792099236,1269602.7254481635,962.0207768851417,298,1,-12.833375000000004,-70.528125,0,266.0,1160.1,1266.4,-106.30000000000018,-73.2,3.7047918,
2_1758,11213.46209224601,1269912.351854662,356.2477802836549,282,1,-12.706874999999997,-70.514875,0,54.5,1160.1,1266.4,-106.30000000000018,-3.1,3.7047918,
2_1759,17081.0122378446,1269656.8213187926,1472.3803473311614,295,1,-12.811374999999998,-70.54537499999999,0,205.5,1160.1,1266.4,-106.30000000000018,-53.7,1.3282814,
2_1760,20164.619070443743,1269533.8118165606,235.66506052436606,304,1,-12.861374999999995,-70.554625,0,89.5,1160.1,1266.4,-106.30000000000018,-21.3,3.8243127,
2_1761,14476.364664306504,34561.800262341116,10836.496833592057,352,1,-12.971625000000003,-70.665375,0,297.0,1160.1,1266.4,-106.30000000000018,-57.8,1.3287174,
2_1762,12594.090153352545,1269650.059461011,2950.8565609597795,293,1,-12.814125000000004,-70.496875,0,-27.0,1160.1,1266.4,-106.30000000000018,35.3,2.7802885,
2_1763,18757.32758060989,1269689.9590629602,4299.528895453472,307,1,-12.797875000000005,-70.569625,0,90.0,1160.1,1266.4,-106.30000000000018,-26.1,0.9510313,
2_1764,6091.597972967177,14573.497113420244,2924.583549601316,578,1,-13.053125000000009,-70.501875,0,51.5,1160.1,1266.4,-106.30000000000018,-12.0,5.497064,
2_1765,12729.79334463474,32262.769737647606,11275.345420864154,330,1,-12.991124999999997,-70.651875,0,2.5,1160.1,1266.4,-106.30000000000018,22.6,2.0840225,
2_1766,13105.92742331202,1269796.437891198,882.3858801174597,289,1,-12.754374999999996,-70.53037499999999,0,251.0,1160.1,1266.4,-106.30000000000018,-67.5,0.95086825,
2_1767,1269621.7728258215,8061.543830928928,8173.523428998339,258,1,-12.825625000000002,-69.925625,0,-34.5,1160.1,1266.4,-106.30000000000018,28.6,5.860625,
2_1768,18294.824616641235,1269624.8699333903,1344.98985814238,302,1,-12.824375000000003,-70.551375,0,0.0,1160.1,1266.4,-106.30000000000018,0.0,2.6552072,
2_1769,16660.647472659995,1269775.0705826606,398.9604031985035,294,1,-12.763125000000002,-70.56162499999999,0,53.0,1160.1,1266.4,-106.30000000000018,-15.9,3.7983775,
2_1770,1269248.412774199,9389.074934725082,10940.733311653681,261,1,-12.976624999999999,-70.033875,1,-88.5,1160.1,1266.4,-106.30000000000018,116.3,2.1165636,
2_1771,13879.24199808499,31602.05717960513,14498.2744440685,334,1,-13.024124999999998,-70.659875,1,-47.0,1160.1,1266.4,-106.30000000000018,49.3,1.3288615,
2_1772,8776.04667973166,29901.220127488927,4764.715640314397,343,1,-12.952124999999995,-70.601625,1,16.5,1160.1,1266.4,-106.30000000000018,11.3,5.547545,
2_1773,12133.052726941041,33228.04382716804,5380.241743806849,341,1,-12.937375000000003,-70.628625,0,-44.5,1160.1,1266.4,-106.30000000000018,35.6,16.86026,
2_1774,11831.267502406536,1269825.752840578,889.1875709066579,283,1,-12.742374999999996,-70.520875,0,59.5,1160.1,1266.4,-106.30000000000018,-10.1,2.654766,
2_1775,1269624.2505124812,7622.256551196042,8282.736988107263,250,1,-12.824624999999997,-69.966875,0,-9.5,1160.1,1266.4,-106.30000000000018,11.0,4.7232766,
2_1776,13098.828012708564,34212.93376224124,5579.9402334752,378,1,-12.930125000000004,-70.63437499999999,0,33.5,1160.1,1266.4,-106.30000000000018,30.7,7.9969645,
2_1777,3490.0250974348446,12099.133992510098,3591.2737616703917,467,1,-13.046374999999998,-70.468875,0,173.5,1160.1,1266.4,-106.30000000000018,-47.7,4.671681,
2_1778,13746.40632468216,1269738.3220999688,136.99959992955957,291,1,-12.778125000000003,-70.528375,1,261.5,1160.1,1266.4,-106.30000000000018,-36.0,2.0836537,
2_1779,1269565.817114437,3262.9089709955024,987.7839472601504,253,1,-12.848375000000004,-70.029125,1,50.5,1160.1,1266.4,-106.30000000000018,3.6,1.3283814,
2_1780,10397.186704024189,1269937.89691977,971.2082668298254,262,1,-12.696375000000003,-70.504875,0,100.5,1160.1,1266.4,-106.30000000000018,-24.6,1.8543341,
2_1781,12847.088972889209,1269522.093546032,6663.863848290254,303,1,-12.866124999999997,-70.486625,0,5.0,1160.1,1266.4,-106.30000000000018,2.2,2.9983108,
2_1782,17217.65120622096,1269634.6773908497,651.2355004159042,295,1,-12.820374999999999,-70.54237499999999,0,128.0,1160.1,1266.4,-106.30000000000018,-30.7,3.3667736,
2_1783,17805.574141893347,1269681.9585964475,3276.9811781714347,305,1,-12.801124999999999,-70.558375,1,134.5,1160.1,1266.4,-106.30000000000018,-39.1,2.6550813,
2_1784,9131.013688535606,1269911.7325739767,1577.318223155876,276,1,-12.707125000000005,-70.495625,0,124.0,1160.1,1266.4,-106.30000000000018,-31.7,1.8543341,
2_1785,9129.58792532715,28932.32368440698,9745.348148984822,424,1,-12.994124999999997,-70.619125,0,26.0,1160.1,1266.4,-106.30000000000018,-5.7,11.302609,
2_1786,24768.627941067058,1269440.5788825236,1490.3672536597314,328,1,-12.899124999999998,-70.593625,0,162.0,1160.1,1266.4,-106.30000000000018,-45.4,8.580763,
2_1787,1269726.0895741484,11996.231534310275,6056.873536002541,255,1,-12.783124999999998,-69.913875,0,-123.0,1160.1,1266.4,-106.30000000000018,80.6,4.6698585,
2_1788,15693.447094554936,34074.56699677488,14768.263610818076,377,1,-13.010125000000002,-70.678625,0,-49.0,1160.1,1266.4,-106.30000000000018,30.6,3.7047918,
2_1789,27373.967383791074,1269467.7854351264,4163.990578903695,363,1,-12.888125000000002,-70.617375,0,-8.5,1160.1,1266.4,-106.30000000000018,23.2,2.1159568,
2_1790,27083.494393676872,1269415.8498402426,2993.863950697433,367,1,-12.909125000000003,-70.614375,0,-1.5,1160.1,1266.4,-106.30000000000018,29.8,15.067431,
2_1791,15141.480068508465,34621.97065047939,12578.59290511686,394,1,-12.986625000000004,-70.673625,0,136.0,1160.1,1266.4,-106.30000000000018,-33.7,7.4386516,
2_1792,27067.53734584003,1269460.351444492,3725.976168332592,401,1,-12.891125000000002,-70.614625,0,120.0,1160.1,1266.4,-106.30000000000018,-8.8,8.930923,
2_1793,17438.350047753956,1269632.2513426358,823.7534157388401,300,1,-12.821375000000003,-70.544125,1,114.0,1160.1,1266.4,-106.30000000000018,-26.0,3.9792292,
2_1794,20910.39107916488,1269629.154253073,3943.1558245973065,304,1,-12.822625000000002,-70.578875,1,173.5,1160.1,1266.4,-106.30000000000018,-47.0,1.3283114,
2_1795,12980.49270654011,1269770.7867553127,1226.9237884754907,289,1,-12.764875000000004,-70.526125,0,82.5,1160.1,1266.4,-106.30000000000018,2.8,2.7802885,
2_1796,9304.293936520144,1269745.7028496831,822.4589189003963,288,1,-12.775125000000003,-70.483625,1,22.0,1160.1,1266.4,-106.30000000000018,20.6,1.9013674,
2_1797,14637.54369155787,33417.38764906074,13560.217918755965,335,1,-13.003625,-70.669375,0,3.5,1160.1,1266.4,-106.30000000000018,7.5,6.23022,
2_1798,1269365.7191344365,3171.075918471977,6838.376001009067,264,1,-12.929375000000007,-70.072375,1,176.5,1160.1,1266.4,-106.30000000000018,-35.2,0.92740995,
2_1799,1269392.9789193152,1999.837757396385,10908.944962744808,252,1,-12.918374999999997,-69.948125,1,-12.5,1160.1,1266.4,-106.30000000000018,20.6,0.0,
2_1800,1269272.6287515203,8372.52392035251,10119.028242750175,257,1,-12.966875000000002,-70.017875,0,5.0,1160.1,1266.4,-106.30000000000018,64.6,2.6559813,
2_1801,11285.275480570392,1269700.9531701899,794.5742942494624,288,1,-12.793374999999997,-70.495375,1,259.0,1160.1,1266.4,-106.30000000000018,-70.6,3.3666592,
2_1802,1269371.914591495,2924.7949572772204,6594.367619512089,261,1,-12.926874999999995,-70.072125,1,493.5,1160.1,1266.4,-106.30000000000018,-130.4,3.367229,
2_1803,1269260.8564364573,8829.657976843559,10682.126072505138,256,1,-12.971625000000003,-70.015625,0,24.0,1160.1,1266.4,-106.30000000000018,96.8,0.0,
2_1804,1269595.343867255,6384.403063801587,9676.82416654955,249,1,-12.836375000000004,-69.950125,0,27.0,1160.1,1266.4,-106.30000000000018,-6.3,4.7232857,
2_1805,27326.97864508994,1269430.718299194,3375.6038132193175,366,1,-12.903125000000003,-70.616875,1,107.0,1160.1,1266.4,-106.30000000000018,-11.4,9.872053,
2_1806,12569.097910932856,32140.222790039075,11129.78323258734,328,1,-12.990625000000009,-70.650375,1,-2.0,1160.1,1266.4,-106.30000000000018,20.3,1.3287692,
2_1807,1269420.8060125767,1158.6328824571808,6520.816186072411,255,1,-12.907125000000008,-69.987375,0,427.0,1160.1,1266.4,-106.30000000000018,-101.4,0.9514458,
2_1808,11567.438804172738,1269695.4303207109,1042.6028428832722,292,1,-12.795625000000001,-70.497125,0,208.0,1160.1,1266.4,-106.30000000000018,-58.8,4.16187,
2_1809,11670.544402982548,32812.80786128641,3706.8297535299994,327,1,-12.928125000000009,-70.61637499999999,0,185.0,1160.1,1266.4,-106.30000000000018,-55.3,4.1623263,
2_1810,1269462.209946232,27.39396171026735,1890.977219176589,246,1,-12.890375000000006,-70.049375,0,135.0,1160.1,1266.4,-106.30000000000018,-39.3,4.703938,
2_1811,1269266.4328098346,6393.259817838523,11932.624275779976,265,1,-12.969375,-70.096125,1,43.0,1160.1,1266.4,-106.30000000000018,3.7,3.7047918,
2_1812,1269313.0048974315,5969.485296439445,9479.967062288517,253,1,-12.950625000000002,-69.993375,1,524.5,1160.1,1266.4,-106.30000000000018,-125.3,0.951611,
2_1813,1269404.6983817408,1261.2555757820878,6197.841406246602,264,1,-12.913624999999996,-70.081625,0,-5.5,1160.1,1266.4,-106.30000000000018,22.4,3.7047918,
2_1814,8919.823026935464,30042.54118701022,4761.018558862639,368,1,-12.951625000000007,-70.602875,1,22.0,1160.1,1266.4,-106.30000000000018,18.0,4.747618,
2_1815,15221.489112573687,1269668.4867292435,219.1873039634139,290,1,-12.806624999999997,-70.528875,0,20.0,1160.1,1266.4,-106.30000000000018,25.1,7.995609,
2_1816,11446.97111274978,1269640.2005045998,2993.891666906368,301,1,-12.818124999999995,-70.480375,1,19.5,1160.1,1266.4,-106.30000000000018,-2.6,5.4932303,
2_1817,1269526.378212558,1420.8653923348143,538.2331575486274,255,1,-12.864374999999995,-70.043875,0,408.5,1160.1,1266.4,-106.30000000000018,-114.2,0.92740995,
2_1818,11449.140481724542,1269640.8199177275,2983.8473207312495,304,1,-12.817875,-70.480625,1,16.5,1160.1,1266.4,-106.30000000000018,-1.8,7.4385715,
2_1819,21745.127503611366,1269616.249631907,4374.309364991724,305,1,-12.827875000000006,-70.584625,0,162.5,1160.1,1266.4,-106.30000000000018,-33.9,4.834246,
2_1820,1269578.722248224,5647.928205774055,9037.515668749385,238,1,-12.843125,-69.954625,0,56.5,1160.1,1266.4,-106.30000000000018,-16.9,0.95120233,
2_1821,12202.375811529522,32940.47073006786,7665.637135162889,336,1,-12.957374999999999,-70.639625,0,34.5,1160.1,1266.4,-106.30000000000018,-0.5,0.0,
2_1822,8810.088737056487,1269892.2250778065,1845.8071381737063,278,1,-12.715125,-70.493875,0,308.0,1160.1,1266.4,-106.30000000000018,-83.4,1.3280221,
2_1823,12636.68321648308,1269744.4641254542,698.5670125132447,291,1,-12.775625000000005,-70.51837499999999,1,217.5,1160.1,1266.4,-106.30000000000018,-38.5,4.161802,
2_1824,1269317.3419006541,6686.113624116201,7940.177572748596,254,1,-12.948875000000001,-70.03037499999999,0,103.5,1160.1,1266.4,-106.30000000000018,23.0,0.92740995,
2_1825,1269321.678889058,6182.6490772061,8142.52671798806,255,1,-12.947125,-70.014375,1,108.5,1160.1,1266.4,-106.30000000000018,-10.2,2.083946,
2_1826,12359.259007912668,1269933.0459772334,630.2948052815773,278,1,-12.698374999999999,-70.523875,0,115.5,1160.1,1266.4,-106.30000000000018,-24.1,12.305359,
2_1827,18121.95133008611,1269527.6171495812,1837.3290671053126,296,1,-12.863875000000007,-70.535625,0,1.5,1160.1,1266.4,-106.30000000000018,-0.1,2.938044,
2_1828,1269407.7960189292,1388.6819485833641,10651.814951281667,249,1,-12.912374999999997,-69.948125,1,-29.0,1160.1,1266.4,-106.30000000000018,45.0,2.0838857,
2_1829,1269262.095632658,8778.711859471245,10628.911001569477,258,1,-12.971125,-70.015625,0,29.5,1160.1,1266.4,-106.30000000000018,93.2,2.0839875,
2_1830,18425.61492264472,1269397.935180945,4384.609223310294,314,1,-12.916375000000002,-70.534375,0,2.0,1160.1,1266.4,-106.30000000000018,0.9,10.992985,
2_1831,1269294.9855229747,7050.023634850675,8912.435385679171,258,1,-12.957875000000001,-70.046125,1,223.0,1160.1,1266.4,-106.30000000000018,-63.2,0.9516386,
2_1832,18874.80418758698,1269599.0604727971,677.7622420423561,299,1,-12.834874999999997,-70.551625,0,88.5,1160.1,1266.4,-106.30000000000018,-19.7,2.0837514,
2_1833,27721.691585422774,1269403.5109521481,3603.467125097061,367,1,-12.914124999999999,-70.619875,0,49.0,1160.1,1266.4,-106.30000000000018,20.2,13.369662,
2_1834,13217.745560607378,1269619.9661762507,3876.99350321385,297,1,-12.826374999999999,-70.494875,0,72.0,1160.1,1266.4,-106.30000000000018,-16.9,2.0837367,
2_1835,12295.426279153904,1269530.7144868493,6881.1106819705565,308,1,-12.862625000000008,-70.482125,1,42.5,1160.1,1266.4,-106.30000000000018,-2.6,2.9982717,
2_1836,11249.057112928695,1269704.050084619,657.58033016887,289,1,-12.792124999999999,-70.495625,0,253.5,1160.1,1266.4,-106.30000000000018,-69.7,4.2248607,
2_1837,1262.5525102931597,22411.93356798557,1933.9539093553244,422,1,-12.990375,-70.544625,0,16.0,1160.1,1266.4,-106.30000000000018,2.3,6.2301507,
2_1838,4244.92848937209,18526.42533789995,2810.2426957095827,516,1,-13.037625000000006,-70.53462499999999,0,81.0,1160.1,1266.4,-106.30000000000018,-22.0,11.597322,
2_1839,9598.67275766818,30685.325444912873,5079.110664106919,330,1,-12.951374999999999,-70.610125,0,36.5,1160.1,1266.4,-106.30000000000018,13.1,2.9381516,
2_1840,8337.646594252594,1269890.4188130032,2315.0435335947714,274,1,-12.715874999999997,-70.489625,0,277.0,1160.1,1266.4,-106.30000000000018,-67.2,2.083547,
2_1841,1269656.8213187926,9544.986191046484,7545.69436227134,234,1,-12.811374999999998,-69.924875,0,39.0,1160.1,1266.4,-106.30000000000018,-9.0,2.6551366,
2_1842,1269613.2041221815,7481.648580211664,8957.047525947379,258,1,-12.829125000000005,-69.93187499999999,1,-58.0,1160.1,1266.4,-106.30000000000018,40.3,3.9102776,
2_1843,16476.092132073674,1269535.6185887358,3059.114763025705,288,1,-12.860624999999999,-70.520875,0,9.0,1160.1,1266.4,-106.30000000000018,17.2,2.851711,
2_1844,1269405.3179097832,1978.7340085239498,6412.767163493173,253,1,-12.913375000000002,-69.992875,0,151.0,1160.1,1266.4,-106.30000000000018,-3.9,2.1161294,
2_1845,1269678.9132443347,10300.029564750239,7013.730240593616,244,1,-12.802374999999998,-69.921875,0,-3.5,1160.1,1266.4,-106.30000000000018,24.2,4.833781,
2_1846,13026.493667509047,1269670.9127082198,1705.3206295189448,291,1,-12.805625000000006,-70.506875,0,-13.0,1160.1,1266.4,-106.30000000000018,14.1,2.655105,
2_1847,8959.385402700813,1269849.5449340101,2685.567172366478,278,1,-12.732624999999999,-70.495625,0,100.5,1160.1,1266.4,-106.30000000000018,-20.4,6.464861,
2_1848,13272.013134791778,1269728.5670572494,77.49808150347175,290,1,-12.782125000000008,-70.521625,0,412.0,1160.1,1266.4,-106.30000000000018,-78.1,2.9974086,
2_1849,11844.329256716224,32855.64311414357,6044.547730818378,329,1,-12.945374999999999,-70.630375,0,418.5,1160.1,1266.4,-106.30000000000018,-113.5,4.70461,
2_1850,12370.613581303463,32171.319877526148,10548.802610423227,331,1,-12.985624999999999,-70.648125,0,-30.5,1160.1,1266.4,-106.30000000000018,30.7,4.227488,
2_1851,26900.93137812782,1269448.6324958513,3302.8404488066685,384,1,-12.895875000000004,-70.613125,0,99.0,1160.1,1266.4,-106.30000000000018,-5.5,12.525679,
2_1852,15969.898497830407,1269622.3922479397,737.1891317144934,295,1,-12.825375000000008,-70.526375,1,96.5,1160.1,1266.4,-106.30000000000018,-19.4,2.8513114,
2_1853,13204.276205821692,32875.75868231771,11186.879337030034,333,1,-12.986625000000004,-70.655875,0,-74.0,1160.1,1266.4,-106.30000000000018,49.8,3.401127,
2_1854,23105.01161831182,1269392.3593852506,907.6786437190598,307,1,-12.918625000000006,-70.577125,0,26.5,1160.1,1266.4,-106.30000000000018,-6.3,3.3671932,
2_1855,11725.129257204142,1269892.2250778065,459.36202694798124,284,1,-12.715125,-70.520625,0,93.0,1160.1,1266.4,-106.30000000000018,-23.8,1.3280221,
2_1856,7925.354565399878,28222.557987242435,8590.220349435482,391,1,-12.986874999999998,-70.607375,0,32.5,1160.1,1266.4,-106.30000000000018,-6.0,13.773342,
2_1857,12571.62942514606,1269650.059461011,2961.1411979528884,293,1,-12.814125000000004,-70.496625,0,-27.0,1160.1,1266.4,-106.30000000000018,35.3,1.8543341,
2_1858,10715.10934712291,1269732.8510270382,603.4180437899493,286,1,-12.780375000000006,-70.495625,0,70.5,1160.1,1266.4,-106.30000000000018,-15.9,2.1152248,
2_1859,17822.42739560143,1269659.2473200588,2219.086171715736,295,1,-12.810375000000008,-70.553375,0,148.0,1160.1,1266.4,-106.30000000000018,-40.7,0.9510785,
2_1860,10495.144616732208,1269804.3860253303,2721.57580225356,278,1,-12.751125000000002,-70.506625,0,211.0,1160.1,1266.4,-106.30000000000018,-62.4,4.2243075,
2_1861,20808.781572622396,1269614.4429744766,3316.0856091316227,310,1,-12.828625000000002,-70.57487499999999,0,115.0,1160.1,1266.4,-106.30000000000018,-26.6,3.366809,
2_1862,19426.98484397859,1269661.1055306592,3952.382094533803,305,1,-12.809624999999997,-70.57062499999999,0,34.0,1160.1,1266.4,-106.30000000000018,-10.2,1.3282769,
2_1863,6849.784767211062,11181.874466359426,5546.600752408291,555,1,-13.075375000000008,-70.478875,0,84.5,1160.1,1266.4,-106.30000000000018,-24.2,9.609649,
2_1864,8850.740348033774,29969.988345974125,4827.98542813154,367,1,-12.952375000000004,-70.602625,1,17.0,1160.1,1266.4,-106.30000000000018,15.6,16.626356,
