system:index,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,mined,random,sand,slope,type,.geo
2290_0,286,0.18760812104246558,36,0,3792.426629415439,3611.3757695525746,12622.70959710037,3792.426629415439,24872.71999980794,12622.696873957255,441.25982133081675,4872.960323347702,20845.34241921173,37,-12877,-70247,0,0.9967172283240339,38,2.160405,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24836005378695,-12.876886390032713]}"
2294_0,352,0.18798369707486032,41,0,12440.195911056997,0.0,20130.503208529863,19168.78370089593,614.6597610517862,15814.409802857217,964.3210073949953,12440.195911056997,20221.73607464282,26,-13116,-70182,0,0.8805880477935568,35,3.8885841,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.18314219936666,-13.115870738139103]}"
2298_0,336,0.3032643887069898,37,0,10515.64517024117,0.0,17840.301354220348,13623.759029349263,8852.500451427972,13048.417165663988,1515.467320159791,10515.64517024117,17967.694783774994,24,-13047,-70211,0,0.811703554325094,38,4.897694,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21046968154472,-13.04522523020678]}"
2302_0,245,0.23756808015019273,36,0,7655.4831246848535,16601.61149153351,38997.77839691382,16694.161395685165,31528.05166135313,9459.466599902033,3206.6435693194167,7655.4831246848535,9222.769338281765,34,-12726,-70026,0,0.9311820062037892,33,1.70726,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02657967473016,-12.725951423268627]}"
2316_0,307,0.6192947736966993,36,0,5700.839624425282,0.0,20958.184721561287,32144.10338618454,7002.901368760411,22500.410554078433,824.5791520165549,5700.839624425282,18434.184801158703,27,-12806,-70590,0,0.8515752613862764,38,1.032096,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59068325379464,-12.804522374237168]}"
2327_0,237,0.3805699998286049,35,0,17359.074910985048,496.0057208338289,57963.473033663264,17359.074910985048,0.0,859.0377886905682,1462.4608516321298,18664.017745323315,21117.8565145471,26,-13049,-69835,0,0.8490064876556764,37,2.3515575,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.83422097898055,-13.046711184019419]}"
2332_0,291,0.13536820931255317,35,0,4467.989564420263,15044.244053667351,4467.989564420263,20339.861523962893,21674.067618359066,13765.485852195454,1198.612893556526,5404.2061532010275,15095.013891464678,25,-12747,-70346,0,0.983455088427335,38,2.3286095,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3471864632456,-12.74621256359979]}"
2336_0,237,0.20784376392708984,35,0,13165.962491148575,0.0,59788.83028002762,13165.962491148575,2497.114300630773,1560.7086957439053,2735.3294396102137,14309.493776299238,19320.55273518626,24,-13009,-69816,0,0.9758610375954926,34,1.9755703,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.81749617965639,-13.008788709480196]}"
2358_0,289,0.19042019558545215,34,0,3042.299743696808,4758.681895707971,10714.279723323305,4853.776274885524,26656.978518736523,13412.591976559963,1079.057480931592,3042.299743696808,22875.139909842073,37,-12874,-70265,0,0.8122427894078335,39,2.203159,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.26491952837698,-12.871382484474923]}"
2361_0,372,0.2577611267075227,39,0,4461.195925961751,7493.393900757283,4527.958848078537,5669.673759043898,21819.06392494389,28841.591625720972,491.8545131975727,4461.195925961751,11044.76006619942,27,-12942,-70388,0,0.9860582678428021,34,6.746254,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.38693767061524,-12.941280213742463]}"
2365_0,269,0.24207865222894054,35,0,2029.6154006328284,0.0,26934.313213759488,2029.6154006328284,10258.844151450534,7573.824439243594,1946.9118200849946,8952.811115007227,7200.024107334529,25,-12932,-70111,0,0.822698932795233,36,1.7173483,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11037293837836,-12.93175497153538]}"
2370_0,269,0.22861915458134846,36,0,1561.6084282971888,0.0,26507.46047160939,1561.6084282971888,10809.658308471153,8528.144556403377,2537.7798920754853,8446.820281362303,7326.733766802108,24,-12929,-70114,0,0.8714401869934247,35,1.5862256,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1158792223606,-12.926306759044872]}"
2382_0,317,0.541257780132632,38,0,1348.3021216132588,2403.921181561114,1348.3021216132588,2403.921181561114,7412.838328872262,34283.36964918523,2032.3500682996935,2003.8693016220286,3452.5728982558476,35,-13101,-70399,0,0.9499830497711741,39,2.8913965,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3988799576291,-13.098517042028687]}"
2384_0,266,0.3935229299267597,36,0,3292.9453342154384,0.0,29328.633930419932,3292.9453342154384,9236.682774540115,7526.174378616462,928.9161329000569,8219.989929750902,5388.014940167226,28,-12932,-70088,0,0.9027171265036918,35,1.9219673,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0882512849622,-12.931848152566518]}"
2394_0,267,0.04617608394381462,32,0,18229.197954840052,3952.5709859563012,38342.830048208845,18229.197954840052,0.0,6064.30782457604,2151.9756523944775,20316.099035358216,18447.971984543503,25,-13059,-70016,0,0.9621535669185044,37,1.2756344,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01686242788902,-13.056907829140727]}"
2398_0,255,0.29885738783875815,36,0,2345.3305413667595,0.0,48107.2160066825,2345.3305413667595,10153.438782527264,9807.69296908729,311.05164346645734,11032.913375447497,5659.974514057812,24,-12933,-69915,0,0.9864411996796566,37,1.5007482,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.91680292646016,-12.932506751926327]}"
2400_0,279,0.13562222140783367,38,0,3669.074565808757,18858.923765502153,15488.688098730223,24192.094625395457,27486.280273775697,7756.16488444958,1279.8943321075571,3669.074565808757,10624.31469771804,26,-12693,-70254,0,0.984699078218583,37,2.3836172,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25297911719828,-12.6924299474902]}"
2417_0,276,0.27319326796477117,38,0,5857.359905345414,15304.04191009781,13144.341403122082,27214.305941767463,24417.032237864012,3781.82043761643,652.4611506862897,5857.359905345414,7088.995060986722,27,-12667,-70275,0,0.9560799196224872,34,1.9884007,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27494363490119,-12.665202700811893]}"
2418_0,323,0.27007351809652186,36,0,7851.6803622593825,10089.415086173372,9135.66809303235,16696.974958530234,17131.59918404586,30776.177773103504,360.63779486230504,7851.6803622593825,16434.943614066233,31,-12866,-70453,0,0.9417392530801102,38,1.5370629,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.45285840932176,-12.864984042090898]}"
2419_0,295,0.2643384586725407,37,0,3427.996328518539,4651.795641289022,3432.169506390212,25232.935261934515,15095.04743221129,18035.54435295011,1475.7973864650564,3641.965052366212,14684.663258617215,37,-12743,-70441,0,0.93436514585405,36,1.7817156,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.44109320272342,-12.740293427544163]}"
2420_0,268,0.31263362690321195,37,0,968.4915793341477,20654.677568612922,19186.297481797796,29035.32558925636,30773.181153933587,6396.295311428953,4256.837273493389,968.4915793341477,5252.402805250361,33,-12650,-70212,0,0.8181236055795551,32,2.2407918,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21409912410999,-12.649213290900818]}"
2421_0,261,0.21520446694064135,39,0,8303.593356144464,16870.395924526187,34278.64643629775,16968.55350366669,31486.504181976867,10765.28483582794,2926.002601978465,8303.593356144464,8658.66461605315,27,-12726,-70070,0,0.9019680516249946,34,2.1468344,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07078774921355,-12.725776424372345]}"
2422_0,275,0.1000685179265509,37,0,851.6434477578456,16765.978794413775,16319.378895467113,16954.06480517523,32564.04147219439,8975.877119332374,350.34871994415255,851.6434477578456,17374.85194202885,32,-12758,-70232,0,0.8520246820727135,35,2.1447725,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23119332895234,-12.757627105454512]}"
2429_0,285,0.10945271271236363,34,0,6353.763144702276,14089.01882722864,9744.492575294204,14240.850243091374,29653.94370479147,13610.156911053591,307.47660932905615,6353.763144702276,20292.06955413488,35,-12790,-70287,0,0.9275195506264461,39,2.1693053,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.28662082254442,-12.789909973671017]}"
2431_0,265,0.13667321018743397,36,0,18052.417957848917,857.643632867632,56259.266750972354,18052.417957848917,0.0,1771.8315034873985,650.9665955923615,19972.30256332969,21190.62201307253,23,-13060,-69849,0,0.8640802853500255,38,2.9121737,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.8508582319059,-13.057507167561951]}"
2433_0,284,0.3122457129419747,37,0,1750.1890175010003,0.0,20919.71132573613,1750.1890175010003,14554.830515310177,11052.01016307957,2660.898011699927,3334.874002029945,12498.0242545792,24,-12929,-70167,0,0.9853931491534813,38,1.4720006,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16565112273122,-12.926089289503498]}"
2435_0,277,0.5584564617629668,36,0,6893.312523450319,0.0,25397.095191474076,6893.312523450319,8427.797797811732,4594.182197048379,1672.9428049740566,9408.25333792742,12170.482203026573,29,-12975,-70133,0,0.9016775424326691,38,1.7247689,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.13269050108745,-12.975056580857148]}"
2443_0,240,0.2087570421336021,37,0,150.04315907417862,232.85783481794067,52148.65065949302,150.04315907417862,15782.927007435868,16073.77492053431,73.94895323266476,5389.054137836718,8149.583118200905,37,-12886,-69878,0,0.9829919495844788,33,3.1342707,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.87791712672947,-12.883814639176421]}"
2449_0,438,0.4138724013064423,38,0,7740.978123542244,10748.37708046704,8645.463558330292,12729.952051504019,14026.21527299572,27927.878382281055,609.8999378076048,7740.978123542244,8812.734849299295,31,-13071,-70565,0,0.885081571047311,36,12.569263,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.5647067033678,-13.070445339730515]}"
2452_0,261,0.16068309402668512,40,0,6225.303348293977,6580.419071824884,50464.57470723354,6485.364032727795,21304.3045279633,15762.540855741125,329.22151199505976,6228.914393824259,8281.072583663103,26,-12832,-69901,0,0.8902712424202321,34,2.0282214,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.89984271897254,-12.82948939761537]}"
2459_0,236,0.08726921482085827,34,0,15372.97207916378,2341.152902107295,67627.91797083414,16329.348246813448,0.0,5848.0197660837775,1240.82071055987,15372.97207916378,26653.15572782553,25,-13027,-69746,0,0.9812799377029665,35,1.0488181,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.7456207339474,-13.025280755387673]}"
