system:index,altitude,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,latitude_209564535,longitude,longitude_209564535,mined,sand,slope,type,.geo
7337,241,29,11,12566.805177729144,0.0,45619.23662228468,12566.805177729144,806.4417892042798,0.0,5773.894477516887,18597.991117154295,13903.724266698295,31,-13022,,-69953,,1,42,7.355062,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95309692532149,-13.022792728829371]}"
7338,244,31,11,12957.83891807418,0.0,52282.75228311773,12957.83891807418,1063.317300086885,848.7697760950845,4017.3608394389735,17405.24250172761,15748.68882203472,24,-13026,,-69890,,1,38,0.46373534,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.89040232559815,-13.025728112338141]}"
7339,262,34,11,10564.799321294216,0.0,36768.002084411615,10564.799321294216,3270.3621805531247,4442.94095692028,2100.5174508971445,12062.82235514869,10376.562185382467,24,-12985,,-70027,,1,40,1.0423512,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02763462327147,-12.98543830285533]}"
7340,255,32,11,10155.98204209016,0.0,42470.62319315599,10155.98204209016,1942.156978088811,2140.653589681344,2474.5108678597976,14369.343824621752,10676.124817788523,24,-12990,,-69974,,1,40,1.0423561,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9751039339446,-12.991065557646012]}"
7341,269,33,11,10916.682857772663,0.0,30824.18271533504,10916.682857772663,2546.160956653664,854.5938859838265,3570.1220663108115,15279.585022537018,13288.339223777059,21,-13010,,-70092,,1,39,1.6852503,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09228142732204,-13.010490185282235]}"
7342,261,33,11,10533.061284611924,0.0,37983.41960732875,10533.061284611924,2823.8237073298546,3342.989448843374,2550.146307843189,12436.929259831884,10593.206043556878,24,-12987,,-70016,,1,39,2.3565361,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01657850279187,-12.987290056837235]}"
7343,261,34,11,9536.463971928517,0.0,35349.77468131206,9536.463971928517,3700.898333328384,5918.361463702522,1565.6276150801514,11303.186135185097,9376.709361039524,24,-12979,,-70039,,1,38,0.92740995,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03959369814211,-12.97906178994494]}"
7344,256,35,11,11980.383403959131,0.0,35873.58256459139,11980.383403959131,1100.2667498831534,5216.626648874731,3472.1527840886683,13904.809871883981,11924.719760980955,24,-13002,,-70040,,1,36,2.5049152,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04061350038819,-13.002565283066298]}"
7345,261,34,11,11441.736291117215,0.0,35547.02888549108,11441.736291117215,1600.3871406631583,5475.810899923294,3523.635373601211,13409.212567182123,11401.880938235037,41,-12998,,-70042,,1,38,2.9973953,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04243865702918,-12.998037281073925]}"
7346,273,33,11,11863.497129127334,0.0,29643.222103571003,11863.497129127334,2907.534684135879,2154.544854777918,3081.2692928528863,15215.21967395024,14879.462960345083,21,-13021,,-70104,,1,37,0.46373534,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.10523785816373,-13.02128474969695]}"
7347,285,34,11,8216.931996883402,0.0,23952.61331718642,8216.931996883402,9123.293402056079,5992.0676500400305,670.9593906535998,9316.971723562128,14498.86509472918,21,-12987,,-70150,,1,39,7.1170106,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.15118637887976,-12.987632907970312]}"
7348,244,33,11,13261.200225245922,0.0,51425.142034481556,13261.200225245922,223.67003852284844,0.0,4221.383128846257,18179.84789561817,15881.832798024732,21,-13030,,-69897,,1,41,2.116932,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.8977957288848,-13.030223460028504]}"
7349,255,35,11,10877.613139440478,0.0,43604.401184313705,10877.613139440478,1442.6013666723736,1712.1763029497906,3606.503416680934,15855.99986721312,11699.669488562555,34,-13001,,-69966,,1,39,2.6561723,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96684800421882,-13.001946268729162]}"
7350,266,32,11,7369.837136792887,0.0,29474.766647470708,7369.837136792887,5163.528477021098,2617.8409417474286,2773.710558565063,12756.308203757771,10024.735907963564,31,-12977,,-70095,,1,39,1.5007898,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09490486525604,-12.977930713852077]}"
7351,265,36,11,12715.17359422395,0.0,33538.280253762015,12715.17359422395,200.04680116475245,3414.008344107087,3081.3052348307388,16124.566384794854,13764.760892075663,21,-13019,,-70068,,1,39,6.006589,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06834733489897,-13.019631103253428]}"
7352,284,38,11,13089.048193707116,0.0,26518.302895712426,13089.048193707116,4442.795459188674,4892.875058279897,1825.218632023983,14628.103245283972,17186.511374976235,24,-13032,,-70131,,1,37,1.058833,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.13202685049124,-13.032018509417151]}"
7353,252,37,11,10179.619710441975,0.0,43335.44209523936,10179.619710441975,1921.4440766891319,2470.469424965122,2802.5243468779627,15113.254992901719,10920.755740217799,34,-12994,,-69967,,1,39,0.47592255,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96774201137744,-12.99470969791123]}"
7354,238,34,11,13765.800788392338,0.0,62655.482163686705,13765.800788392338,900.2786141011085,1345.778890192985,608.4645578536703,14620.953938317645,21529.906226776493,21,-13007,,-69788,,1,36,1.4275753,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.78890540054104,-13.007068795706564]}"
7355,248,31,11,12313.577487196933,0.0,49418.37752896895,12313.577487196933,223.6689033377517,922.2105136276167,3544.9933588178274,18527.02330681667,14537.102227770985,21,-13024,,-69917,,1,40,4.05257,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.91713764022975,-13.023826577670972]}"
7356,269,32,11,9267.584878092903,0.0,28941.697544171133,9267.584878092903,4597.758659543392,985.1044697930519,3140.7609311379465,13227.534757236748,12526.757898875161,34,-12998,,-70105,,1,39,1.042362,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.10605572708813,-12.997774179162288]}"
7357,256,33,11,7475.186313065318,0.0,39183.93341450079,7475.186313065318,5324.886507189907,4806.427538678838,2154.6137306081105,10349.6116111646,7707.80163832095,24,-12963,,-70000,,1,38,0.66443604,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00080742815557,-12.962939243580198]}"
7358,259,33,11,12811.37776354266,0.0,37934.86116947399,12811.37776354266,1400.3472909090265,3200.7938077920608,2062.064211773378,14515.663881137378,12847.640314789449,21,-13007,,-70022,,1,37,2.721061,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02219167781277,-13.007159161402939]}"
7359,262,35,11,11266.871756947445,0.0,36753.82992702512,11266.871756947445,2460.2795310886427,4273.052222120477,2907.6030821956683,12842.159779292384,11088.752943227544,24,-12992,,-70029,,1,35,0.92740995,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02950832235037,-12.992664012634574]}"
7360,254,35,11,9220.337171050283,0.0,42594.86114940292,9220.337171050283,2886.9316000689314,3053.6689260881326,1530.1074238482815,13741.510167396596,9731.89116997003,34,-12982,,-69972,,1,40,2.0840082,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9723063141303,-12.982938646850483]}"
7361,261,35,11,11232.170692559694,0.0,36292.1990576143,11232.170692559694,2184.5668591976505,4713.9007105771425,3081.337416831722,12912.842091532732,11066.157838060824,24,-12993,,-70034,,1,35,0.46373534,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03412196322492,-12.99354983154895]}"
7362,282,34,11,7802.266852154351,0.0,24196.983025253667,7802.266852154351,9070.51737257859,5725.701846393074,1220.9099773740743,9182.872101910114,13933.086462940975,21,-12983,,-70147,,1,39,3.6054575,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.14748208025598,-12.98403285279796]}"
7363,260,33,11,9932.27853881758,0.0,39606.15547893142,9932.27853881758,2845.0158722714646,2417.223770736276,3466.42602456609,12684.31325161276,10207.00592907307,24,-12985,,-70000,,1,37,1.6851962,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0008978279763,-12.985542610434043]}"
7364,234,33,11,13303.664138821105,0.0,48413.74749453758,13303.664138821105,316.3148865005803,0.0,4794.023172118037,19849.1056850206,15301.27286754888,42,-13033,,-69925,,1,39,8.504857,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.92547034928141,-13.03283859883243]}"
7365,263,34,11,9044.698166594875,0.0,29322.249242239646,9044.698166594875,4456.329911954419,806.4060138538696,3606.3573288837792,13389.926697770965,12044.701898641926,41,-12995,,-70101,,1,36,1.4275082,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.10143388268088,-12.995081456391702]}"
7366,256,36,11,11664.728953666261,0.0,35696.318487985605,11664.728953666261,1400.3391581372348,5347.321667856839,3734.5354343152576,13606.603901647468,11613.583638301663,21,-12999,,-70041,,1,34,5.1980834,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04152420096347,-12.99984922255546]}"
7367,282,37,11,8304.215515044903,0.0,27234.034071159243,8304.215515044903,6314.058993750573,2730.0626209049674,1628.236212612439,11530.300426010699,12483.500482198993,21,-12989,,-70120,,1,35,2.8905003,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1198488673739,-12.989578037119172]}"
7368,245,31,11,12692.419696032526,0.0,47050.85183320775,12692.419696032526,282.9195722727574,990.218502954651,5026.303289283226,19725.65291650499,14382.363314006976,42,-13026,,-69939,,1,42,6.006589,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.93927882645627,-13.026459792626023]}"
7369,228,35,11,9503.030888581598,0.0,66656.98567573394,9503.030888581598,500.159520451663,5126.086099664331,600.1914245419956,9906.694355175949,23629.7717472503,41,-12965,,-69746,,1,39,3.3673954,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.74636460762181,-12.965601245190891]}"
7370,254,35,11,10959.164151450488,0.0,43409.36328517407,10959.164151450488,1280.962342708598,1746.8851715938213,3600.948742171985,15758.516371860249,11726.996911090851,34,-13001,,-69968,,1,39,0.95180714,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96869206860035,-13.001939396305158]}"
7371,266,36,11,6370.897250495191,0.0,29327.094224077668,6370.897250495191,5941.88067698201,3722.39952157774,1860.5277261900385,11750.419591369586,8991.46898123047,34,-12967,,-70094,,1,37,0.92740995,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09393948714585,-12.967989407626357]}"
7372,240,32,11,12449.382158285884,0.0,50777.44828759721,12449.382158285884,806.4524545957048,990.2278294902012,3414.169296813602,17849.34396985774,14973.84482159512,42,-13024,,-69904,,1,40,1.0588062,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.90422784402924,-13.023871922002645]}"
7373,263,34,11,10213.314047076921,0.0,37390.02568146935,10213.314047076921,3489.4189475895378,4046.9903195441884,1897.8377293317255,11856.212864827188,10213.314047076921,24,-12982,,-70021,,1,39,2.3395066,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02116985854053,-12.982751347305852]}"
7374,248,33,11,10634.875757384287,0.0,45134.146372231306,10634.875757384287,2052.3782051257026,1581.5624691266546,3863.676511756646,16895.351519537853,11903.18840098631,34,-13004,,-69953,,1,41,0.46373534,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95302784135504,-13.004709831454134]}"
7375,247,31,11,13327.841870930322,0.0,52543.27267920982,13327.841870930322,1005.2744431520616,447.3412558872142,4361.290478257804,17573.45264722718,16149.576955505581,24,-13028,,-69887,,1,39,1.4700899,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.88764556482795,-13.02845008108098]}"
7376,264,34,11,12393.625466115067,0.0,33567.51137189274,12393.625466115067,316.3018577788866,3311.364738244263,3467.7994753405037,15712.595245180446,13357.154441439274,21,-13016,,-70067,,1,36,1.4700824,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06740978667673,-13.016018449684005]}"
7377,250,35,11,12791.176017709067,0.0,30888.227341588638,12791.176017709067,1341.9450450395686,2730.0878042556274,1709.188272479439,16720.84826698628,15089.839044297736,31,-13027,,-70091,,1,40,1.0588197,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09143458622765,-13.027672065319248]}"
7378,259,34,11,12858.099422230063,0.0,36645.81371112915,12858.099422230063,583.2375862641655,4602.210452470435,2550.1323686538803,14609.045205635872,12712.942558821944,21,-13008,,-70034,,1,39,1.7021707,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03510765601001,-13.008916253953151]}"
7379,240,32,11,12280.4250274764,0.0,42893.4939783176,12280.4250274764,100.02614892491863,1140.4735687149878,4744.656842669183,16382.622113819838,12947.10899287704,41,-13011,,-69976,,1,43,8.090216,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97610720831138,-13.011857306811999]}"
7380,261,35,11,8730.3091757788,0.0,38248.988527016554,8730.3091757788,4330.0601892107115,4255.478761806656,1640.5341677236568,10922.909460130975,8814.138490188294,24,-12972,,-70010,,1,38,0.6644482,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0109845884716,-12.97194139606785]}"
7381,273,33,11,7474.956476866917,0.0,28871.137264342797,7474.956476866917,5457.408926443912,2335.045409714699,2844.9283978453986,12383.801774008241,10602.84151841611,24,-12980,,-70101,,1,38,0.46373534,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.10137014595266,-12.980615785323863]}"
7382,264,33,11,11906.535667504739,0.0,32592.81358314475,11906.535667504739,990.178586322942,2385.924107689985,3132.8167768050607,15843.488860027406,13385.174427444901,21,-13015,,-70076,,1,39,7.626476,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07662642484848,-13.015076236020274]}"
7383,258,33,11,7501.897098934895,0.0,38674.751397295084,7501.897098934895,5401.365911233125,5030.188431194234,1655.7132367247732,10068.32973071533,7643.922284444354,24,-12962,,-70005,,1,40,1.6851445,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0054131918041,-12.962017353388246]}"
7384,268,35,11,11295.498999575631,0.0,31550.353873575674,11295.498999575631,1910.933939336421,1414.536764390555,3300.7541765161886,15846.915912150156,13294.011878334135,21,-13012,,-70086,,1,38,6.2878075,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08583509662232,-13.012325485438904]}"
7385,232,34,11,17148.297993823206,0.0,56824.04394287232,17148.297993823206,200.05923927364614,1432.2061949876272,600.1777178209384,18683.058818392758,20396.723794014,31,-13048,,-69845,,1,36,1.9929461,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.84529388786605,-13.048483621368849]}"
7386,247,35,11,11577.366057446963,0.0,50667.98066595535,11577.366057446963,1414.6115301558941,1709.281615365063,2532.510242606385,17004.78389720449,14173.320413748548,24,-13016,,-69902,,1,38,3.014621,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.90327623524101,-13.015737721048765]}"
7387,249,30,11,10597.643576061348,0.0,44916.90908758551,10597.643576061348,1985.4741867105072,1700.454655999205,3849.4055088395626,16702.070304575547,11804.851094332998,24,-13003,,-69954,,1,43,1.3909631,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9548684755168,-13.003798910697142]}"
7388,234,32,12,15293.927502609595,23976.76587315996,46667.403818188584,24008.250749925304,37158.488537514255,2247.817453812489,1556.048155208612,15293.927502609595,2335.1436454159652,21,-12672,,-69960,,1,38,4.401903,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96006617052038,-12.672854383765188]}"
7389,233,32,12,12241.916890834922,24789.243726961246,53100.6629384505,24677.996284131525,36649.796984417575,200.05642758669364,761.792180434976,12241.916890834922,3453.509391501274,21,-12663,,-69899,,1,41,2.9378016,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.89925874339409,-12.664025008358957]}"
7390,230,34,12,16839.150949707386,29157.687444636973,50733.373112268346,29041.814735529395,41226.096816644575,3355.0309304006887,412.42475757895824,16839.150949707386,2790.0376611061406,31,-12627,,-69918,,1,32,3.1233745,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.91846341376153,-12.626887622621052]}"
7391,239,34,12,11019.172519949674,29040.01190935211,28335.75361046273,34347.58833084949,40129.06432595654,3042.034765201626,200.04297389873506,11019.172519949674,3711.5923997122263,31,-12577,,-70126,,1,38,4.829692,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12632142845628,-12.57817188178673]}"
7392,223,35,12,10200.230274667822,29027.090266791212,28120.450045886588,31761.192823388305,39936.76488253903,1063.2429906783127,412.3991555235807,10200.230274667822,5092.262761410687,42,-12602,,-70126,,1,38,3.1233125,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12642794480759,-12.602583227805837]}"
7393,238,33,12,13192.406508604912,21751.733865157163,61569.77358633582,21723.424019811686,31983.967042403154,7073.295123649939,1300.409486289319,13192.406508604912,5022.53763246541,21,-12646,,-69763,,1,38,1.3909631,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.76384455674442,-12.647267901072546]}"
7394,219,33,12,12969.335647544629,22142.090328517108,64572.05102295068,22075.78667199654,31195.027784748178,3270.5645559518375,2640.889697347219,12969.335647544629,1456.470872466645,41,-12665,,-69793,,1,38,1.057589,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.79336845897377,-12.666170177084144]}"
7395,220,32,12,13324.602529616619,30265.271471638134,29140.1067463969,23346.83187496017,38330.37201857074,8603.272248558249,671.0756363969899,13324.602529616619,9830.742728588879,31,-12402,,-69366,,1,37,0.663687,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.36661970894963,-12.40214437635194]}"
7396,223,30,12,16692.224432176215,30853.449734266065,34636.41534265725,30953.000486435583,45623.939384087076,0.0,2404.7256441906475,16692.224432176215,1421.599625119754,42,-12598,,-70066,,1,42,8.635201,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06657381611929,-12.59830794809761]}"
7397,220,32,12,17418.346133638806,26415.7564042041,38696.95502555724,26513.293232475855,41364.224243299905,100.02452824182676,670.9849336982165,17418.346133638806,5955.4506677706595,31,-12637,,-70029,,1,35,7.091045,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02990749018277,-12.637330762367318]}"
7398,220,32,12,13129.39850590853,30115.44083375384,28985.841396126598,23409.75857047921,38167.10521043653,8403.196149754569,848.8509973045916,13129.39850590853,9789.938390483014,41,-12404,,-69366,,1,32,2.5040677,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3666222377936,-12.403952963662741]}"
7399,218,34,12,13041.074052446993,29362.170334595707,28247.089927029705,22745.64333220107,37461.974727950175,8133.290487874895,671.0761602758847,13041.074052446993,8947.682137011798,31,-12407,,-69359,,1,36,1.6839762,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.35926601326004,-12.406675690141439]}"
7400,243,33,12,13004.758173355664,20990.147517621772,50245.67447823206,20955.078228824914,35547.99300949253,9811.45950992225,1204.5645588208163,13004.758173355664,15895.594348049222,34,-12591,,-69660,,1,36,2.7198303,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.66057081361396,-12.591480860746891]}"
7401,231,30,12,11873.769307526543,22139.339827180902,63851.377561903355,22068.947890246647,30789.461448173377,2256.7944311549927,1526.9016725950094,11873.769307526543,721.3313077003867,21,-12672,,-69800,,1,43,2.3384385,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.80075786070952,-12.673381754892528]}"
7402,237,34,12,17652.291192469886,26161.017827998876,45072.33290063283,26225.381250431208,39814.96189994096,1077.3154351790379,2247.809884608516,17652.291192469886,985.144086463371,21,-12648,,-69972,,1,39,4.042052,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97194456725495,-12.648398471398528]}"
7403,240,29,12,18557.344799454993,29623.98675680212,36610.0034377079,29723.953888334898,44516.17401973656,707.276286958463,2502.5989732863213,18557.344799454993,2193.696961164389,31,-12608,,-70048,,1,39,3.8030977,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04820341223808,-12.60832635678745]}"
7404,238,34,12,13599.01469047511,26128.090881993183,31712.181297807932,26225.358417660675,40527.385047954864,2640.6698356030925,3053.5544714571984,13599.01469047511,7490.343214870899,34,-12646,,-70095,,1,36,1.9141881,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09531420660004,-12.64611157341615]}"
7405,230,35,12,12797.348565718603,30853.67511182825,30159.917524132918,34186.177459793595,41951.34230346509,2518.4903340096425,360.63455359962387,12797.348565718603,5434.427959776447,31,-12575,,-70109,,1,38,4.829652,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.10974166093274,-12.575528658038229]}"
7406,232,36,12,19009.300682880166,27881.262215080125,41834.06241432856,27966.537170126838,42268.04128148639,1000.2540204711751,447.3271969082028,19009.300682880166,4883.862532297055,31,-12626,,-70000,,1,36,4.016373,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00040311079304,-12.626593030563859]}"
7407,233,35,12,16596.345938364244,25495.633438754947,41176.9814263472,25582.99379333247,40022.7010907145,1044.2936135815385,761.7691310261758,16596.345938364244,4827.18693465961,21,-12646,,-70007,,1,37,1.8543341,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00784987007484,-12.64736090284047]}"
7408,243,31,12,8768.23775427136,26817.518079081718,26078.592959458478,34454.956284876826,37879.37553076325,1749.649651872304,1844.2926690790564,8768.23775427136,2052.255505335456,31,-12583,,-70146,,1,39,2.3540843,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.14659529393258,-12.583510663316277]}"
7409,231,32,12,11524.156245424014,24357.756773382273,55101.193457044326,24294.002055267225,35478.47232664919,1044.3302059701052,412.42886342109045,11524.156245424014,3770.6969495507806,21,-12664,,-69881,,1,44,4.312838,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.88084539513213,-12.664990787393798]}"
7410,225,35,12,12442.545758922917,24854.716481209925,52603.17476936546,24741.741746339892,36933.264917163855,100.02809175739084,943.6631303148519,12442.545758922917,3574.51753983361,31,-12663,,-69903,,1,39,3.3786228,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9038628412189,-12.664009411334922]}"
7411,250,33,12,10350.662487808373,29381.49721215266,28406.127249184723,30717.04740238093,40211.78308139246,806.3997165982187,282.90373528375335,10350.662487808373,6032.055637821441,21,-12611,,-70123,,1,36,1.3909631,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12370574770102,-12.611636086234077]}"
7412,238,34,12,13152.4322454329,25374.181217278037,51766.3451482129,25258.776963298136,37721.26115216929,565.8432313812723,1769.6741407539198,13152.4322454329,3552.0468012845245,21,-12660,,-69910,,1,36,2.9961073,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.91121654346786,-12.660367571198908]}"
7413,244,31,12,13636.119831269243,30699.096867043958,31617.247240183242,30797.195750168856,43432.35859275532,447.31436006319984,2683.8861603791993,13636.119831269243,4366.759671575352,21,-12603,,-70094,,1,37,1.7002479,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0942128574652,-12.603621177348476]}"
7414,220,29,12,13012.480116159159,21720.532918455723,64558.311552183186,21655.710855842968,30855.76709080036,3574.618364136058,2759.4756231653414,13012.480116159159,1442.6663465611166,21,-12667,,-69789,,1,37,4.0423226,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.78969061121589,-12.667989550028967]}"
7415,236,34,12,13465.17835434265,25686.916051851822,51638.02658458959,25571.35811292114,38023.75067931432,806.4504868219204,2052.400340388435,13465.17835434265,3360.9960421737796,21,-12657,,-69911,,1,38,1.4698632,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.91212770912948,-12.657651878276369]}"
7416,221,33,12,14148.775073692334,24383.811840202474,48167.41407453725,24364.313407970207,37165.899333995505,2200.5927814667916,800.2155568970151,14148.775073692334,3061.870359859466,41,-12673,,-69945,,1,39,4.6383667,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94625693931708,-12.673808056660336]}"
7417,233,31,12,16538.023798600785,25493.012897896253,40171.67910648465,25584.68367681675,40209.517743781755,447.32501379729484,0.0,16538.023798600785,5832.404611709265,31,-12646,,-70016,,1,38,3.4496195,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01705358963324,-12.646421765017456]}"
7418,217,30,12,18585.639525774495,27430.51893855239,42153.592420401284,27514.28200335521,41753.90121415677,1104.817593117751,223.66378401799878,18585.639525774495,4357.714464207413,42,-12630,,-69998,,1,44,0.0,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99765865905876,-12.631124166290709]}"
7419,239,33,12,14216.529091661665,25303.903452155668,48858.83437729565,25207.040173754813,38042.94329695473,1612.8893243667555,800.2171970783932,14216.529091661665,3139.323048700398,21,-12666,,-69938,,1,39,1.4991139,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.93886370699938,-12.666600789408518]}"
7420,231,33,12,11495.952741022735,29281.723851638806,28630.981778001704,34967.22332505761,40406.971310581306,3467.7341454493917,100.02154553051308,11495.952741022735,3806.0793814386607,21,-12571,,-70124,,1,40,2.3380938,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12445299726635,-12.571850738613572]}"
7421,246,34,12,13404.508105076535,29054.255779479437,31512.8032938133,29152.05550137208,43310.20551323479,608.413129487532,2354.2501016280376,13404.508105076535,5281.339671206185,24,-12619,,-70095,,1,39,3.7564368,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0951987262728,-12.618987653669329]}"
7422,248,36,12,13967.789542658773,22544.228220448447,33448.485805557335,22641.869224826398,37030.21125311325,6225.568983942602,282.907352878111,13967.789542658773,10060.131368931336,41,-12676,,-70084,,1,36,4.3291683,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08439565525806,-12.676897245784723]}"
7423,231,34,12,16449.233416551284,25293.56816928713,41902.03828367031,25377.682186984566,39676.80317595751,670.9906316293656,1523.541161857795,16449.233416551284,4105.916870762166,21,-12650,,-70001,,1,40,6.0287642,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00141531757043,-12.650097673765467]}"
7424,239,33,12,14559.407950837362,31851.392040030136,32375.553715854854,31950.02402951096,44192.621398866075,1170.7361170067584,3360.8234890297435,14559.407950837362,3406.6516563647215,21,-12592,,-70087,,1,42,1.9910954,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08771944904244,-12.59189371822368]}"
7425,234,34,12,10263.296355416303,29017.265970089364,28131.65444028935,32047.63987783278,39949.16287947105,1280.900014699137,707.2587168625954,10263.296355416303,4884.6955254116465,21,-12600,,-70126,,1,35,7.804878,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12641609862808,-12.599870858265332]}"
7426,219,31,12,16606.401174744708,28880.12137483151,50642.55916643413,28763.82627659805,41031.46808324564,3139.339441491832,447.3373482339698,16606.401174744708,2829.2098057584913,21,-12629,,-69919,,1,37,6.2228255,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.91939378634146,-12.629596992443634]}"
7427,245,34,12,12514.04155089394,22508.832172060815,57224.09357517164,22473.684693158353,33919.666520692685,7086.075090450285,400.1293540844011,12514.04155089394,10483.847230382558,34,-12615,,-69724,,1,37,1.05742,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.72508192456705,-12.615728111190354]}"
